Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          2500               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
   531         3.1165E-05  3.6429E-01  2.6475E-02 -6.1394E-01  3.6708E-02  3.4341E-01  6.3734E-01
   532         6.2241E-04  1.4688E-01 -5.5856E-01 -7.4552E-01 -2.3240E-01  3.3267E-01  3.3099E-01
   533         7.3125E-04 -8.0812E-01 -3.7067E-01  5.5413E-02  9.7627E-01  8.0285E-03  4.7014E-02
   534         1.8962E-04 -8.9391E-01 -2.5558E-02  3.3367E-01 -2.7308E-01  8.0524E-01 -4.1988E-01
   535         2.6500E-04  1.9273E-01 -1.9473E-01 -2.6136E-01  7.3847E-01 -1.0810E-01 -7.6556E-01
   536         2.2829E-04  2.1564E-01 -2.8316E-01 -2.5334E-01  8.0336E-01  5.9703E-01  2.4906E-01
   537         7.4933E-04 -1.1785E-01  6.6918E-01 -8.6254E-01  5.4297E-01 -7.1515E-01  3.0195E-01
   538         3.8014E-05 -5.7526E-01 -3.1215E-01  7.2253E-01 -8.0433E-01  9.8845E-01  4.5407E-01
   539         6.7722E-06  7.7892E-01 -5.4429E-01 -4.0240E-01 -1.5408E-01  8.0324E-01  5.4669E-01
   540         4.2088E-04  1.5172E-01 -4.1679E-02 -5.6939E-01 -8.4920E-01  2.7291E-01 -4.3604E-01
   541         2.4312E-04  1.6932E-01 -3.5743E-01 -3.1530E-02  5.3907E-01 -3.0315E-01 -2.4981E-01
   542         3.1091E-04  4.1916E-02  3.4793E-01 -6.4260E-01  7.0360E-01 -6.7896E-01  3.1338E-01
   543         3.4962E-04 -9.8428E-01 -1.7196E-01 -8.1078E-01  9.5025E-01 -2.7668E-01 -9.1859E-01
   544         7.3599E-04  8.0069E-02 -7.5554E-01  6.4112E-01  5.9639E-01 -8.5161E-01  6.1783E-01
   545         2.3607E-04 -2.9168E-01  8.6946E-01 -9.7820E-01  8.8580E-01 -6.4649E-01  2.9794E-01
   546         6.9587E-04 -6.1591E-01 -3.4400E-01 -7.9378E-03  9.7953E-01  7.9246E-01 -8.1288E-02
   547         5.1613E-04  6.7505E-01 -9.7305E-01  8.1784E-02  6.6874E-01  1.6368E-01  2.4116E-01
   548         7.3488E-04 -6.7099E-02  5.0089E-01 -6.9899E-01 -3.2004E-01  5.7829E-01  4.4765E-01
   549         9.3487E-05  7.4618E-01 -8.5410E-01 -4.9617E-01  7.9568E-01 -7.0475E-01  8.6697E-01
   550         7.8993E-04  3.9690E-01  5.3980E-02 -7.9964E-01  3.8200E-01 -7.1828E-01  6.0609E-01
   551         1.1339E-04 -8.8395E-01 -7.6415E-01  7.2186E-01  4.8333E-01  4.1718E-01  1.1213E-01
   552         5.5900E-04  4.6293E-01 -1.7848E-01 -7.3877E-01 -3.1370E-01  5.1334E-01 -6.5963E-01
   553         7.2160E-04  6.7997E-02 -8.3425E-01 -9.3070E-01  8.1665E-01  2.5384E-02 -5.8852E-01
   554         2.2918E-04 -9.5983E-01 -8.0714E-01  1.9393E-01  5.5883E-01 -5.2532E-01 -4.9420E-01
   555         3.8654E-04 -8.4833E-01  2.6630E-02 -4.7609E-01  9.2932E-01  1.4922E-01 -5.6990E-01
   556         4.1363E-04  7.8241E-01 -3.4230E-01 -4.4103E-01  2.4904E-01 -7.4464E-01 -4.7536E-01
   557         2.4875E-04 -3.3142E-01 -3.1894E-01 -2.6339E-01  3.4441E-01  6.4290E-01  3.8879E-01
   558         1.0978E-04 -1.3552E-02  4.5593E-01 -9.4678E-01  6.4973E-01 -3.7159E-02  5.9940E-01
   559         1.5324E-04  6.5902E-01 -5.7739E-01 -1.8941E-02  1.1576E-01  3.0326E-01  9.5349E-01
   560         1.1908E-06  5.8339E-01 -8.0574E-01 -8.7332E-01 -5.4280E-01  5.1355E-01 -4.8234E-01
   561         5.3481E-04 -6.5018E-01  4.8941E-02  6.1594E-01  7.0547E-01  4.2629E-01  7.1873E-01
   562         1.3981E-04 -5.7685E-01  5.3506E-01  1.6112E-01 -8.1459E-01 -1.0869E-01  8.3432E-02
   563         4.1252E-04  3.8989E-02 -4.4043E-01 -4.5574E-01  7.2754E-01 -2.9896E-01 -5.2088E-02
   564         2.0899E-04  1.1619E-01 -2.2232E-02  2.2540E-01  4.0082E-01  3.4886E-02 -1.1667E-01
   565         8.4205E-05 -1.6950E-01  7.9486E-01 -7.9137E-01 -6.5466E-01 -4.6640E-01 -8.3460E-01
   566         7.8005E-04 -1.2474E-01 -1.7382E-01  2.3857E-01 -8.0651E-01 -3.7276E-01 -1.4599E-02
   567         3.3578E-04 -1.8426E-01  6.2563E-01 -3.1391E-01 -4.2087E-01  5.5577E-01  8.2325E-01
   568         7.0389E-05 -4.9406E-02 -5.7772E-01 -8.7757E-03 -1.9845E-01 -6.0658E-01 -1.1639E-01
   569         4.5987E-04 -7.2164E-01 -4.4420E-01 -5.9005E-01  2.6652E-01  3.1662E-01  5.4166E-01
   570         2.6737E-04  7.1120E-01  1.8792E-02 -9.7982E-01  8.5983E-01  4.9253E-01 -7.5704E-01
   571         7.4743E-04 -2.9925E-01  7.6672E-01 -6.7066E-01 -8.3880E-01 -7.6963E-01 -1.9297E-01
   572         6.7605E-04 -4.2822E-01  9.0334E-01 -9.0780E-01  4.1021E-01 -9.9981E-01  2.2157E-02
   573         4.8362E-04 -6.5231E-01  3.6674E-01 -8.5481E-01  5.9663E-01 -9.6601E-01 -2.3457E-01
   574         3.7734E-04 -5.1392E-01  5.8989E-01 -1.3916E-01  7.7125E-01  7.4965E-01  6.3203E-01
   575         7.1063E-04 -5.5640E-01  4.2071E-01 -4.4813E-01 -9.5921E-01  3.4495E-01 -6.8489E-01
   576         7.9246E-04  6.8181E-01 -3.8303E-01 -9.5430E-01 -4.5425E-01 -5.1761E-01  6.1138E-01
   577         1.8799E-05 -7.6805E-01  9.0774E-01 -9.8105E-01 -6.3796E-01 -1.4256E-01 -4.2318E-01
   578         7.5752E-05  2.3302E-01 -6.2621E-01  9.6778E-02 -1.0497E-01  4.6956E-01 -3.3719E-01
   579         3.1096E-04 -7.1785E-01  3.0743E-01 -6.4104E-01  5.2884E-01  4.3861E-01 -1.0126E-01
   580         5.8080E-04  5.0652E-01 -9.5005E-02 -7.0203E-02 -4.8015E-01 -9.1846E-01 -9.1371E-01
   581         4.3086E-04  2.6247E-01 -8.1072E-01 -5.7509E-01 -1.5677E-01  7.7186E-01  8.3921E-01
   582         6.0708E-04 -4.1834E-01  6.2112E-01 -1.6090E-01  8.9503E-01  3.9455E-01 -2.9281E-01
   583         2.3192E-04 -9.1885E-01 -4.8444E-01 -2.4663E-02 -3.7424E-01 -9.3683E-01  3.1223E-01
   584         5.2950E-04  1.1928E-01 -7.2543E-01 -9.6994E-01 -1.2832E-01  9.0160E-02  3.5095E-02
   585         6.7516E-04 -8.5431E-01 -8.4616E-01  1.4439E-01  3.8092E-01 -3.4588E-01  5.6400E-01
   586         6.0587E-04  5.1703E-01  2.1776E-01 -6.5254E-01 -7.5225E-01  2.3793E-01 -3.5848E-01
   587         2.5920E-05 -1.6116E-01 -5.7246E-01 -3.3751E-01 -5.1659E-01 -8.1113E-01 -3.2448E-01
   588         1.1035E-04  1.5709E-01 -7.3443E-02 -3.7380E-01 -6.1099E-01 -9.7640E-01  3.8292E-01
   589         3.2795E-04  2.8842E-02 -3.2971E-01  3.8548E-01  3.3006E-01 -5.1701E-01 -5.8721E-01
   590         6.1620E-04 -4.2517E-01  8.4229E-01 -7.6774E-01  5.3362E-01 -5.7594E-01  9.3345E-01
   591         1.9367E-04 -1.9124E-01 -5.2868E-01  8.3288E-02  2.7610E-01  5.7902E-01 -7.0524E-01
   592         2.4112E-04  9.9575E-01 -9.5820E-01 -9.5708E-01  3.4816E-01 -9.3609E-01  1.9269E-01
   593         7.7245E-04  4.4789E-01 -5.6695E-01  9.4543E-02  7.5408E-01  5.8382E-01  6.4675E-01
   594         5.6934E-04 -8.1599E-01  4.9705E-01 -9.9717E-01  4.4538E-01 -9.7122E-01  4.1523E-01
   595         9.9828E-05 -1.3580E-01  7.3780E-01 -6.7538E-01 -1.2212E-01 -8.2081E-01 -5.6107E-01
   596         4.0034E-04  5.7700E-01 -8.5551E-01 -4.3557E-02  8.4620E-01 -6.8173E-01  2.0667E-02
   597         2.2719E-04 -7.3694E-01  9.0445E-01 -7.3240E-01 -1.6571E-01  5.6722E-01 -4.3798E-01
   598         3.3151E-04 -8.0321E-01 -3.1918E-01  1.2459E-01  5.1114E-01 -9.7983E-01  3.3995E-01
   599         7.3490E-04  4.1780E-01 -9.4069E-01  3.2144E-01  7.5637E-01 -1.3429E-01  8.9198E-03
   600         7.0629E-04 -6.8040E-01 -3.7078E-01  4.7335E-01 -1.4474E-01  4.7689E-01  6.4061E-01
   601         1.1543E-04 -5.6494E-01  3.6543E-02 -8.5994E-02  4.6700E-01 -3.0668E-01 -5.1473E-01
   602         1.3806E-04 -8.5902E-01  8.5508E-01 -8.0782E-01 -3.4666E-01  4.6910E-01 -4.8441E-02
   603         2.5556E-04  6.3730E-01 -8.6301E-01 -4.1088E-01 -4.8515E-01  5.2588E-01  1.4506E-01
   604         6.2690E-04 -5.1990E-02 -9.5644E-01  7.3983E-01 -5.6612E-01  1.5668E-01 -7.6267E-01
   605         7.1240E-04  6.4724E-01 -4.9031E-01 -9.5417E-02  4.7866E-02  1.5696E-01 -8.3436E-01
   606         1.0602E-04 -9.8791E-01 -2.6439E-01 -5.5724E-01  9.4337E-02 -9.6417E-01 -5.4850E-01
   607         4.2367E-04 -5.1533E-01  5.4290E-01 -4.2879E-01  7.8644E-01  1.1574E-01 -4.6831E-01
   608         7.4810E-04  4.3847E-01  4.1531E-02 -5.7376E-01 -6.2844E-01 -1.2640E-01  9.9408E-01
   609         4.9172E-04  2.3155E-01 -8.7533E-01  7.0514E-02  7.1893E-01 -6.4321E-01  1.0635E-01
   610         3.5638E-04 -5.8655E-01 -9.1418E-01  4.8102E-01 -7.5593E-01  1.4467E-01  2.4645E-01
   611         5.0489E-04  9.1514E-02 -8.9726E-01 -6.8369E-01 -7.0813E-01  3.6332E-01 -7.8760E-01
   612         4.4561E-04 -6.4796E-01 -2.1468E-01 -2.3283E-01  5.0550E-01  8.6556E-01 -2.0659E-01
   613         5.5562E-04  5.0410E-02 -7.0867E-02 -6.5807E-01 -3.0876E-01 -4.0455E-01  9.5992E-01
   614         5.8953E-04  7.2358E-01 -1.2799E-01 -5.0510E-01  9.9995E-01  4.2285E-01  9.2719E-01
   615         4.4617E-04  2.7736E-01 -6.7452E-01 -4.5411E-01 -7.5079E-02 -1.1799E-01 -4.2671E-01
   616         5.2754E-04  5.9319E-01 -5.9166E-01  1.0434E-01 -9.9904E-01 -2.4927E-01 -1.4599E-01
   617         2.6744E-04  6.4427E-01 -1.5750E-01 -7.3159E-01 -7.9469E-02 -2.4011E-01  4.2660E-01
   618         4.6273E-04 -1.2544E-01 -8.3865E-01 -2.3019E-01  5.3718E-01 -9.1294E-01 -1.7916E-02
   619         2.9745E-04 -4.3782E-01  1.4759E-01 -7.5916E-01  8.5342E-01  3.5775E-01  4.0430E-01
   620         3.9939E-04 -8.6871E-01 -6.4225E-02 -7.9813E-01  3.3818E-01 -2.0678E-01 -4.5779E-01
   621         6.5286E-05  4.3676E-01 -4.5563E-01 -2.9840E-01  7.7013E-01  9.5994E-01  3.2973E-01
   622         4.0272E-04 -4.0941E-01  2.5191E-01 -5.2944E-01 -2.8817E-01  6.6453E-01 -7.5145E-01
   623         6.7389E-04 -2.3699E-01 -4.2323E-01 -9.5959E-01  4.3562E-03  1.4462E-01  1.0263E-01
   624         5.2536E-04 -7.8509E-01 -6.2708E-01 -1.3715E-01 -1.6408E-01 -4.1674E-02  2.7482E-01
   625         2.5272E-04 -2.7831E-01  3.8347E-01 -9.4979E-01  7.0975E-02 -9.5211E-02  7.8036E-01
   626         2.3758E-04  6.4004E-01  1.3955E-02 -9.5504E-01 -2.2850E-01 -8.3915E-01  7.0977E-01
   627         2.1398E-04  3.5455E-01 -7.3067E-01  4.3782E-01 -4.1541E-01  1.1703E-01 -2.6889E-01
   628         5.7983E-04 -4.3759E-02  4.7981E-01 -2.9496E-01 -6.0163E-01  6.0294E-01  9.2079E-01
   629         7.7076E-04  7.7644E-01 -4.8329E-01 -8.2050E-01  2.9561E-01  4.6415E-01 -8.3902E-01
   630         6.2415E-04 -7.9219E-02 -7.7549E-01 -6.2990E-01  2.3839E-01 -9.1359E-01  7.2022E-01
   631         4.5165E-04 -1.1775E-01  8.9141E-02 -3.8738E-01  1.9651E-01  9.3040E-02 -3.6321E-01
   632         2.9676E-04 -3.2300E-01  8.5064E-01 -9.2638E-01 -7.6902E-01 -4.3900E-01  2.8461E-01
   633         4.7735E-04 -1.5220E-01  7.0552E-01 -8.5509E-01 -5.2570E-01 -2.0658E-01  3.7790E-01
   634         3.4011E-04 -9.2580E-01 -7.6201E-01 -8.9741E-01  3.1278E-01 -8.5290E-01 -1.5107E-01
   635         2.6981E-04 -2.2359E-01  1.4297E-01 -6.7815E-01 -4.7892E-02 -7.7067E-01 -5.3523E-01
   636         5.7636E-04 -6.5310E-01  7.3392E-01 -1.5750E-01 -5.8459E-01  9.3115E-01  2.8192E-02
   637         5.0599E-04  5.4146E-02  6.1478E-01 -8.9351E-01 -7.9769E-01  5.4091E-01  5.7704E-02
   638         2.9444E-04  3.1897E-04  4.9488E-01 -6.7188E-01  9.0634E-02 -4.6581E-03  3.2459E-01
   639         1.3300E-04 -9.8491E-01  4.1522E-02  4.6678E-01  2.4344E-01 -5.5000E-01 -6.7572E-01
   640         4.3034E-04  7.5867E-01 -2.6275E-01 -6.5841E-01 -9.7246E-01  7.5154E-01 -1.7389E-01
   641         6.4177E-04  7.9900E-01 -7.3745E-01 -5.4060E-01 -2.4461E-02 -4.5006E-01  8.4287E-02
   642         4.5841E-04  4.6996E-02 -7.3418E-01  2.0640E-01  7.1186E-01 -3.7198E-01  6.2264E-01
   643         4.2869E-04  5.4072E-02  8.3066E-02 -4.6202E-01  7.2292E-01  5.0179E-01 -8.9204E-01
   644         1.6932E-04 -7.4724E-01  5.3316E-01 -9.0691E-01  6.7656E-02  5.2438E-01 -4.7500E-01
   645         1.9342E-05 -7.2680E-01 -2.7563E-01  5.0816E-01  8.5140E-01  6.9099E-01 -4.0112E-01
   646         2.0552E-04 -7.1044E-01  1.4849E-01 -6.6458E-01  6.1500E-01  7.3925E-02  1.5335E-02
   647         7.4102E-04  8.7847E-02  3.3613E-01 -7.0821E-01  3.2051E-01  1.6891E-01 -2.8920E-01
   648         5.5980E-04  9.2507E-01 -9.9719E-01 -8.9374E-01  3.5326E-01  1.0453E-01 -9.4662E-01
   649         3.7583E-04 -8.9702E-01 -3.0408E-01  3.7678E-01  2.2197E-01  7.4630E-01 -8.2020E-01
   650         5.4277E-04 -5.2728E-02 -9.1244E-01  2.6801E-01 -7.1135E-01 -3.7355E-01 -8.2722E-02
   651         5.6299E-04  1.8206E-01 -5.1687E-01 -2.4785E-01  8.3652E-01 -5.4700E-01  9.9758E-01
   652         2.9459E-04  8.3402E-01 -4.7032E-01 -7.9879E-01  5.4603E-01  3.2059E-01  1.6571E-01
   653         1.6381E-05 -5.9937E-01  3.9718E-01 -9.7088E-01  1.6869E-02 -5.1634E-02 -1.6557E-01
   654         5.5364E-04  8.1959E-01 -1.8470E-01 -9.8447E-01 -5.1265E-02 -9.8887E-01  3.0560E-01
   655         8.3198E-05 -6.4598E-02 -9.0932E-01 -4.0060E-01 -2.5908E-01 -3.3884E-01 -3.7970E-01
   656         4.0281E-05 -1.3537E-02 -2.0388E-01 -9.8546E-01 -3.1032E-01 -8.1637E-01 -2.9225E-01
   657         4.3334E-04 -9.9949E-01  2.7764E-01 -5.7230E-01 -7.4739E-01  3.2399E-01  7.1091E-01
   658         7.4132E-04  9.0440E-02  2.0230E-01 -1.4992E-01  9.7902E-02 -9.7860E-01 -3.3511E-01
   659         7.9381E-04 -5.3455E-01 -2.3576E-01  6.8180E-01  1.9712E-01 -4.8217E-01 -3.0308E-01
   660         7.1206E-04 -4.3147E-01 -2.3305E-01  2.9412E-01  4.6764E-01 -1.6254E-01  7.8800E-01
   661         6.2815E-04  1.0586E-01 -6.1239E-01 -1.1763E-01  7.4587E-01  8.8963E-01 -9.2721E-01
   662         7.2433E-04  3.3297E-01 -3.4623E-01 -9.4370E-01  9.4687E-01 -3.3050E-01  3.2603E-01
   663         7.1934E-04 -6.7333E-01 -4.0236E-01  5.6774E-01  9.9724E-01  3.1778E-01 -7.3511E-01
   664         5.9204E-05 -4.3629E-02 -7.7670E-01 -5.1363E-01  1.9871E-01 -2.4012E-01  7.8215E-02
   665         3.3479E-04 -6.5322E-01  3.9407E-01 -2.7685E-01  5.6722E-01 -4.2132E-01  5.3676E-01
   666         2.4753E-04 -9.4893E-01  6.2106E-01 -1.6422E-01  1.4025E-01  6.1227E-01  3.8667E-01
   667         2.9540E-04 -2.5035E-01 -3.0291E-01 -2.1464E-03  4.3481E-01 -2.9602E-02  9.9127E-01
   668         4.4641E-04 -3.7095E-01 -6.9374E-01 -5.6365E-01 -4.2124E-02  9.2709E-01 -9.5193E-01
   669         5.0415E-05 -6.3908E-01 -5.8168E-01 -9.9223E-01  9.9494E-01  9.9670E-03 -7.0522E-01
   670         6.7731E-04  7.5914E-01 -7.3242E-01 -5.7349E-01 -2.5878E-01 -1.2566E-01 -7.1153E-01
   671         6.0910E-04 -4.7110E-01  2.7803E-01 -2.6122E-01  5.9467E-01 -3.2331E-02  1.5547E-01
   672         4.5875E-04  6.7197E-01 -9.3789E-01 -9.9056E-01 -5.3316E-01  6.7973E-01 -6.4127E-01
   673         5.6592E-04 -3.7887E-01  2.1655E-01 -2.9722E-01  4.8453E-01 -9.3683E-02  4.2316E-01
   674         1.8458E-04 -8.1650E-01 -1.1626E-01  6.3044E-01 -4.5501E-01 -2.5192E-01 -8.0821E-02
   675         2.5277E-04  8.0012E-01 -7.1303E-01 -9.4917E-01  8.2143E-01 -2.5588E-01  4.2586E-01
   676         9.1083E-05 -8.6049E-01 -7.3757E-01  9.3191E-01  9.4544E-01 -1.5450E-01 -4.2458E-01
   677         7.8814E-04 -9.7985E-01 -3.3619E-01 -2.4860E-01 -9.7336E-01  8.1480E-01  1.9750E-01
   678         2.2138E-05  2.2273E-01 -9.7634E-01 -4.5478E-01 -8.5823E-01  1.6865E-01  7.2797E-01
   679         5.1774E-04 -8.7894E-01 -1.2428E-01 -3.5063E-02  6.4515E-01 -4.2090E-01 -5.9626E-02
   680         3.4956E-04 -5.6763E-01 -1.3409E-01 -3.3510E-01  7.4791E-02  6.9603E-01  3.9023E-01
   681         4.7512E-05 -4.8364E-01  7.0044E-01 -9.9775E-01 -5.6215E-01 -1.5304E-01 -8.7156E-01
   682         1.5763E-04  3.0917E-01 -2.7263E-01  6.8866E-02 -4.9761E-01  7.7770E-01 -4.6298E-01
   683         4.2384E-04 -9.7123E-01 -5.5098E-01 -4.5537E-02  7.1217E-01 -5.0613E-01 -7.0195E-01
   684         2.2332E-04 -9.2079E-01 -5.8672E-01 -6.2335E-01 -9.4014E-01 -4.9777E-01 -3.2626E-01
   685         4.2653E-04 -8.5406E-02  4.7235E-01 -6.6408E-01  4.2641E-02  4.1313E-01 -5.9472E-02
   686         6.1814E-05  2.4462E-02  4.4378E-01 -8.6027E-01  7.9877E-01  9.9479E-01  7.1858E-01
   687         1.6362E-04 -2.9341E-01 -2.0128E-01 -2.6847E-01 -7.9572E-03  8.5170E-01 -9.1515E-01
   688         5.4041E-04 -8.9664E-01 -5.2246E-01  3.9727E-01 -8.2837E-01  7.8873E-03 -4.1878E-01
   689         2.0929E-05 -2.4646E-01  4.9028E-01 -4.1178E-01  6.7540E-01  5.7293E-01  6.8187E-01
   690         6.3604E-04 -9.1897E-01 -2.6395E-01 -1.8952E-01  5.6353E-01  8.0981E-01 -1.6832E-01
   691         4.1651E-04  9.6157E-01 -6.9843E-01 -9.3568E-01  8.4687E-01  7.0212E-01  9.3261E-01
   692         6.4173E-04 -7.1448E-01  1.1011E-01 -6.0498E-02 -7.2807E-02 -6.7443E-01 -9.6762E-02
   693         1.3500E-04 -6.5239E-01  6.9154E-03 -7.8533E-02  7.8134E-01  5.6495E-02 -7.0547E-01
   694         9.8375E-05 -8.5539E-01 -1.1204E-02  7.6894E-02  3.5354E-01  3.6905E-01  3.0544E-01
   695         6.5916E-04 -7.3302E-01 -5.1463E-01  2.0901E-01  5.3910E-01  3.1514E-01  5.7017E-01
   696         4.1056E-04  3.3734E-01 -7.4952E-01 -6.7448E-01  8.5532E-01  2.5673E-01  4.0034E-01
   697         5.6767E-04 -4.1101E-01 -4.5954E-01 -2.9642E-01  2.9935E-01  3.4525E-01 -2.7329E-01
   698         1.6610E-04  3.1919E-01  2.3303E-03  4.1245E-02 -7.9102E-01 -1.4745E-01  9.3029E-01
   699         1.3947E-04 -7.5306E-01 -7.3668E-01 -3.0764E-01  3.0336E-02 -7.9974E-01  1.6793E-01
   700         6.7386E-04 -8.9602E-01 -1.7834E-01  4.3910E-01  1.3609E-01  4.5201E-01  6.4201E-01
   701         6.7116E-04 -9.5003E-01 -2.5083E-01 -3.3638E-01 -7.9228E-01  5.3975E-01  4.2650E-01
   702         3.1704E-04 -2.7444E-01  1.5627E-01 -5.5012E-01 -6.6166E-01  3.5146E-01  6.2678E-01
   703         5.7633E-04 -4.4139E-01  4.8550E-01 -9.5819E-01 -4.3684E-01  9.6258E-01  7.5090E-01
   704         5.2315E-04  4.5809E-01 -7.4839E-01 -6.0951E-01  5.6888E-02 -4.8265E-01  6.0783E-01
   705         3.2145E-04 -8.1940E-01 -3.8067E-01  6.7263E-01  1.2822E-01 -4.0204E-01 -5.4528E-01
   706         7.0853E-04 -1.3839E-01 -5.0194E-02 -2.5924E-01 -4.3720E-01 -4.8077E-01  8.7228E-01
   707         6.0323E-04  9.6653E-01 -9.8572E-01 -7.6793E-01  6.3038E-01  2.4108E-01 -2.1617E-03
   708         3.1866E-05 -3.6942E-02  1.9672E-01 -2.7831E-01 -9.3887E-01 -4.3261E-01 -2.5711E-02
   709         2.8677E-04  3.7297E-01 -4.4136E-01 -4.3105E-01  3.8379E-01 -6.2580E-01 -8.0673E-01
   710         5.3150E-04  3.5484E-02  4.6367E-01 -1.2941E-01 -2.2837E-01 -5.2090E-01  5.6619E-01
   711         2.9822E-04 -5.8883E-01 -4.7549E-01 -9.7103E-01  9.0457E-01  8.3050E-01  5.7171E-01
   712         5.4238E-04 -8.6283E-01  9.6175E-01 -7.4356E-01 -5.5360E-01 -2.9707E-01 -9.9954E-01
   713         5.8987E-04 -6.6914E-01 -6.7921E-01  7.4278E-01  4.9509E-01 -1.7782E-01 -5.6242E-01
   714         3.3823E-05 -1.6318E-01  3.8956E-01 -9.7459E-01  8.7505E-01 -9.3374E-01  9.4373E-01
   715         9.3408E-05  6.1495E-01 -2.3960E-02 -5.2791E-01 -8.4170E-01 -9.9865E-01  9.3244E-01
   716         5.1584E-04 -3.9633E-01  1.8809E-01 -8.0770E-01  3.4862E-01  5.5826E-01  7.4170E-01
   717         7.2685E-04  7.3587E-01 -7.4043E-01 -6.7045E-01  1.3707E-01  4.9112E-01 -7.8551E-01
   718         6.0733E-04  1.4630E-01 -1.6555E-01 -8.0938E-02 -7.8333E-01 -1.9085E-01 -8.2134E-01
   719         3.6982E-04 -5.0546E-02  1.8672E-01 -8.8154E-01  7.3080E-01  8.6646E-01 -6.7932E-01
   720         3.3965E-04 -2.3386E-01  5.7170E-01 -6.8585E-01  3.5783E-01 -9.2458E-01 -6.6070E-01
   721         5.1598E-04 -9.4415E-01 -4.0395E-03  7.5437E-02 -3.7203E-01 -3.3194E-01  1.5312E-01
   722         2.3929E-04 -8.8408E-02  1.3778E-01  6.8768E-02 -1.0859E-01  8.6633E-01  3.9445E-01
   723         4.0397E-05 -1.9247E-01 -6.1674E-01 -3.0148E-01  9.7491E-02  7.7060E-01 -7.1892E-01
   724         7.0545E-05 -2.6424E-01 -5.1468E-01 -9.1625E-01  7.5957E-01 -4.5758E-01 -3.5704E-01
   725         4.9952E-04 -6.0924E-01  1.6981E-01 -3.4557E-01 -3.5893E-01  5.3816E-02  8.3582E-01
   726         2.2367E-04 -9.9020E-01 -4.1954E-01  6.1218E-01  4.2550E-01  9.8216E-01 -8.2791E-01
   727         1.6162E-04  1.6081E-02 -4.4186E-02 -3.8325E-01  2.9633E-01  1.6752E-01 -8.0379E-01
   728         1.8993E-04 -7.6822E-01  2.5893E-01 -7.1251E-01 -9.4258E-01 -7.2604E-02 -1.6118E-01
   729         2.3979E-04 -1.4990E-01 -8.5621E-01 -8.4598E-01 -1.0509E-01  9.9756E-01 -5.3213E-01
   730         5.9783E-04  9.5597E-02 -7.1606E-02 -8.3561E-01 -7.1202E-01  6.6415E-01  9.2220E-01
   731         7.4003E-04 -6.5619E-01  9.6513E-01 -9.7679E-01 -7.1202E-01  4.2797E-01  7.4628E-01
   732         2.4882E-04 -2.2730E-01 -9.0669E-01 -8.3469E-02  3.0152E-01 -9.1830E-01 -1.1024E-01
   733         3.9039E-04 -6.4259E-02  3.4143E-01  2.4018E-02 -6.0591E-01  9.7552E-01 -5.7927E-01
   734         2.3262E-04 -3.5379E-01 -7.5041E-01  8.7467E-01 -2.3863E-01 -5.3702E-01 -3.9156E-01
   735         7.8581E-04  1.2191E-01 -3.5666E-01  1.0906E-02 -2.6090E-01  6.9413E-01 -9.2482E-01
   736         6.8114E-04  9.5448E-01 -9.8593E-01 -8.6492E-01  1.8913E-01 -1.4268E-01 -7.2461E-01
   737         7.5881E-04 -8.1135E-01 -6.1368E-01 -3.6762E-01  5.4066E-01  6.5812E-01 -8.7460E-01
   738         4.2938E-04 -2.3946E-01  3.6725E-01 -9.2564E-01  8.3014E-01  2.3405E-01  3.9279E-01
   739         3.1933E-04 -8.3820E-01 -8.8579E-01 -4.2435E-01  8.7495E-01  1.8142E-01 -4.1944E-01
   740         5.1168E-04  6.7740E-01 -1.1978E-01 -5.3798E-01  4.6967E-01  2.4053E-01  7.2314E-01
   741         7.5822E-04 -2.1321E-01  9.3224E-02 -6.6110E-01 -1.3877E-02 -8.6563E-01  7.8211E-01
   742         3.6484E-04 -8.8635E-01 -2.4435E-01  4.1502E-01  6.4975E-01  2.1012E-01  4.7003E-01
   743         1.8605E-04 -9.4356E-01 -6.1404E-01 -2.9764E-01 -6.2624E-01 -6.4815E-01  5.6818E-01
   744         5.5867E-05 -8.4634E-02 -2.2921E-02  1.2919E-01 -8.5902E-01  5.8842E-01  6.1454E-01
   745         5.2956E-04  9.4176E-01 -9.2747E-01 -6.7564E-01 -4.8122E-01 -1.7075E-01 -3.3020E-02
   746         6.0234E-04 -5.1614E-01 -3.9871E-01  5.8903E-01 -1.1710E-02 -2.5946E-01  2.0599E-01
   747         1.6302E-04 -7.4579E-01 -6.9319E-01  5.6128E-01 -4.0840E-01  9.6844E-01  7.5808E-01
   748         1.6268E-04  1.2398E-01 -6.2636E-01 -8.2776E-01  6.9128E-01  9.1911E-01 -2.7595E-01
   749         6.7336E-04 -3.1599E-01 -4.9594E-01 -2.1736E-01  6.7438E-01 -5.9484E-01  1.5531E-01
   750         6.2930E-04 -1.1400E-01 -5.2597E-01 -2.8253E-02  5.1547E-02  1.0423E-01 -7.7966E-02
   751         3.3992E-04 -9.9058E-01  8.4171E-01 -3.8918E-01 -3.8551E-01  3.6556E-01 -6.3526E-01
   752         4.8939E-04  3.7079E-01  2.6208E-01 -7.6835E-01 -8.1232E-01  2.7908E-01  9.1708E-01
