Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-02   1.000000E-01          5.000000E+01           500               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
   222         2.2530E-03  2.6722E-01 -5.4934E-01  2.6824E-01  7.9453E-01  9.8388E-01  2.1481E-02
   223         1.6710E-03 -6.3233E-02 -1.0197E-01  2.8410E-01  5.9809E-01 -3.4665E-01 -3.4810E-01
   224         1.0277E-03 -9.9720E-01  9.8045E-01 -7.5197E-01 -3.7491E-03 -4.9339E-01  7.1312E-01
   225         3.4977E-03  1.2118E-01 -6.2073E-01 -4.6532E-01  1.6731E-01 -3.9117E-01  7.0337E-01
   226         4.3090E-04 -6.5444E-01 -5.4991E-02  1.8741E-01  4.6214E-02  4.2086E-01  2.0804E-01
   227         2.6879E-03  8.9314E-01 -4.7822E-01 -7.4347E-01 -1.2997E-01  8.9399E-01  2.5213E-01
   228         2.9843E-03  3.1414E-01 -6.1568E-01  1.7707E-01  5.7852E-01  1.2202E-01  1.5213E-01
   229         1.2523E-03 -4.9678E-02 -9.9324E-02 -5.8314E-01 -8.2931E-01  2.0449E-02 -5.6206E-01
   230         1.7373E-03 -4.4462E-01 -8.7892E-01  2.5376E-01  1.1537E-01 -2.3992E-01 -6.2516E-01
   231         3.4164E-03  3.5717E-01 -4.1635E-01  4.6373E-02  9.8565E-01 -4.0449E-01 -2.9740E-01
   232         2.2850E-03 -4.6482E-01  6.3249E-01 -8.1535E-01 -2.9827E-01 -7.6861E-01 -9.0379E-01
   233         3.7817E-03 -2.0505E-01  6.8162E-01 -2.8720E-01 -9.7748E-01  4.4315E-01  2.3284E-01
   234         4.1463E-03  8.1529E-01 -8.7121E-01 -9.9673E-01 -9.0867E-01 -7.1570E-01 -7.6773E-01
   235         2.1568E-03 -7.4661E-01  3.9448E-01  6.4340E-03  8.3188E-01  8.5819E-01  3.4711E-01
   236         1.6882E-03 -6.8854E-01 -7.1626E-01 -3.3794E-02 -7.8597E-01  5.1567E-01  3.0029E-02
   237         3.8293E-03  3.6437E-01 -8.9025E-01 -6.8294E-01  1.3983E-01  8.8920E-01 -3.2678E-01
   238         6.1017E-04 -1.2209E-01  6.8790E-01 -6.7585E-01  2.0221E-01 -1.9883E-01 -6.4227E-01
   239         1.4906E-03  6.7327E-01 -9.8820E-01 -9.0204E-01  4.5885E-01 -9.7116E-01 -9.4974E-01
   240         9.3362E-04 -5.6379E-01  2.8055E-01  3.9488E-01  8.2925E-01 -6.9594E-01 -7.4523E-01
   241         3.8558E-03 -6.5755E-01 -1.7902E-01 -8.6121E-01  6.6255E-01  3.6993E-01  4.8105E-01
   242         2.4033E-03 -4.9477E-01  6.9536E-01 -5.1036E-01 -5.0910E-01  2.1212E-01 -3.9714E-01
   243         7.5102E-04 -5.7240E-01  4.9805E-01 -2.6493E-02 -4.7182E-01  7.3341E-01  1.0814E-01
   244         3.0200E-03 -8.7339E-01  4.3400E-01 -5.8305E-02  1.3251E-01 -7.7181E-01  8.5581E-01
   245         2.7246E-04 -8.5351E-01  2.2844E-01 -6.8481E-01 -5.4929E-02  8.1602E-01  8.5605E-02
   246         1.6388E-03  3.4388E-02 -1.9126E-01 -8.6965E-01  6.0196E-01 -7.3515E-01 -4.0958E-01
   247         2.6923E-03 -8.9409E-01  2.7659E-01 -1.8671E-01 -2.0946E-01  2.6467E-01  4.8607E-01
   248         5.8427E-05 -1.0744E-01 -6.8322E-01  1.9340E-01  8.0054E-01  5.5949E-01 -1.8110E-01
   249         1.3634E-03  3.8304E-01 -9.0168E-01 -8.2860E-01 -2.2500E-01  4.6142E-03  7.9300E-01
   250         1.5494E-03  2.5556E-01 -4.5257E-03  9.5864E-02  2.9820E-01 -3.5260E-01 -8.6462E-02
   251         1.7668E-04 -8.0791E-01  6.8802E-01 -3.7295E-01  7.2521E-01  5.3557E-01 -1.2011E-01
   252         2.8351E-03  2.0537E-01 -3.6530E-01 -5.2657E-01  5.5796E-01  5.5176E-01  8.6539E-01
   253         3.3422E-03 -5.8933E-02 -1.1343E-02 -9.2084E-01  3.2669E-01 -7.5704E-01 -1.7678E-01
   254         9.1757E-04 -9.2559E-01 -3.4731E-01  6.8090E-01  3.7956E-01 -9.3315E-01  7.0040E-02
   255         1.2946E-03 -8.1327E-02  6.1944E-01 -4.1501E-01  5.3964E-01 -8.2327E-02 -8.7217E-01
   256         3.4329E-03 -2.6720E-01  6.8436E-02 -4.7710E-01 -5.7630E-01  2.6281E-01  7.4370E-01
   257         2.4544E-03 -2.5499E-01  1.9431E-01 -7.6052E-01  8.0309E-01  6.5370E-01  2.2259E-01
   258         4.1008E-04 -4.4545E-01  5.2065E-01 -2.5349E-01  4.5745E-01 -8.9520E-01 -2.5730E-01
   259         1.1510E-03  1.0363E-01 -7.3781E-01 -6.4139E-02  3.2818E-01 -2.8253E-01  4.3602E-01
   260         1.6793E-03  4.6553E-01 -3.9211E-01 -1.2401E-01  4.3000E-01  7.4334E-01 -9.4782E-01
   261         3.0048E-03  3.2202E-01 -7.3687E-01 -6.1443E-01  4.1563E-01 -3.2647E-01 -7.3242E-01
   262         2.3644E-03  2.9244E-01 -7.8220E-01 -7.5758E-01 -3.1188E-01  9.1548E-01  2.0725E-01
   263         3.3059E-03  8.6290E-02 -6.9408E-01 -8.2014E-01 -5.9427E-01  9.9858E-01 -5.9370E-01
   264         9.5367E-04 -3.4612E-01 -2.3758E-01 -4.8240E-01 -8.6206E-01 -1.4152E-01 -8.7884E-01
   265         1.2447E-03 -5.5362E-01  3.5130E-01 -6.6759E-01 -3.2501E-03  7.8926E-01 -6.7406E-01
   266         7.4891E-04 -9.6555E-01 -5.1058E-01 -9.1399E-01  5.5754E-01 -1.5236E-01 -7.3961E-01
   267         1.9990E-03  1.3871E-01  6.5819E-02  1.1262E-01 -7.0107E-01 -2.4008E-01  4.1262E-01
   268         1.2513E-04 -8.0708E-01 -6.1491E-01 -2.8313E-01  2.6759E-01  5.7469E-01 -8.0329E-01
   269         3.8937E-04 -9.8892E-01 -5.9179E-01 -6.9949E-01 -5.3722E-02 -7.1158E-01  1.4338E-01
   270         2.8015E-03  9.5434E-01 -8.1587E-01 -6.7794E-01  5.6722E-02 -8.2548E-01 -6.5344E-01
   271         1.8618E-03 -8.2635E-01  6.4018E-01 -2.9505E-01  8.3219E-01 -3.5406E-01  2.6935E-01
   272         3.6449E-03  1.4600E-01  4.5540E-01 -9.2846E-01 -1.7452E-01  8.0984E-01 -6.5079E-02
   273         3.9290E-03  9.4066E-01 -5.9599E-01 -8.8340E-01 -8.7351E-01 -8.7574E-01 -6.1772E-01
   274         1.8107E-03 -6.3777E-02 -1.2209E-01 -7.4859E-01  8.7966E-01  8.6533E-01  8.6482E-01
   275         3.7074E-04  1.9722E-01 -5.7440E-01 -7.5282E-01 -6.5039E-01  7.1532E-01  4.0550E-01
   276         1.2121E-03 -3.5502E-01  4.2279E-01 -1.2119E-02 -3.8882E-01 -6.1789E-01 -7.1768E-01
   277         3.1589E-03  7.5826E-01 -6.1839E-01 -4.0097E-01  3.7410E-01  5.3578E-01 -1.9576E-02
   278         2.9897E-03 -2.1886E-01 -7.9223E-01 -9.1483E-01  7.4853E-01 -2.8764E-01 -2.0684E-01
   279         2.4083E-03  4.2803E-01 -2.5930E-01 -6.9651E-03  6.6525E-01 -4.7335E-02 -5.0965E-01
   280         7.7802E-04  7.3887E-01 -1.0603E-01 -7.5349E-01  9.8032E-01  7.7217E-01 -7.9996E-01
   281         3.7493E-03  9.0489E-01 -5.8615E-01 -8.5467E-01 -6.7335E-01  9.2090E-01 -8.4417E-01
   282         3.4766E-03 -5.2748E-01  1.4581E-01  3.2299E-01 -5.2540E-01  8.6377E-01 -1.5722E-01
   283         1.4842E-03 -3.2884E-01  8.4786E-01 -8.8301E-01  3.1512E-01  3.9209E-01  7.1728E-01
   284         2.0182E-03  1.9402E-02 -4.0466E-01  1.2528E-01 -5.5319E-01 -4.9772E-01 -5.1991E-01
   285         4.5110E-05 -7.6594E-01  6.4209E-01 -2.8147E-01 -3.6976E-01 -3.0636E-01  1.7279E-01
   286         3.4406E-03 -8.9821E-01 -9.6016E-03 -3.4061E-01 -9.5722E-01  2.2755E-01 -8.3634E-01
   287         3.5657E-03 -8.8476E-01 -5.3657E-01  3.5499E-01 -3.4418E-01  1.6170E-01 -4.5486E-01
   288         4.5058E-04  9.3203E-01 -6.2832E-01 -8.1384E-01 -5.5682E-01  1.7248E-01 -7.5739E-01
   289         1.5833E-03  4.2741E-01  2.6128E-01 -7.4354E-01  3.2596E-01 -5.9924E-01  2.5666E-01
   290         1.6401E-03  1.7337E-01  4.1139E-02 -8.1723E-01  9.9765E-01 -6.5652E-01 -8.6932E-01
   291         3.4261E-03  7.8998E-01 -2.4212E-01 -8.3779E-01 -2.0404E-01 -5.2931E-01 -5.4156E-01
   292         3.9859E-03  3.3717E-01 -1.1506E-01 -5.5862E-01 -9.9263E-01 -5.4083E-01 -1.0402E-01
   293         1.5794E-03 -6.3268E-01 -1.1630E-02  3.8594E-01  4.9573E-01 -5.6402E-01  2.4439E-01
   294         3.2943E-03  6.8731E-02  1.1382E-01 -9.8122E-01 -8.9305E-01 -7.4975E-01  1.9178E-01
   295         8.0595E-04 -7.9223E-01  3.3381E-01 -9.7041E-01 -7.2525E-01  1.7028E-01 -9.0310E-01
   296         3.5608E-03  6.2950E-01  7.2269E-02 -8.8418E-01 -8.6889E-01  1.3223E-01  7.1184E-01
   297         3.9243E-04  2.4507E-01 -9.6155E-01 -5.3285E-01 -8.4553E-01  1.3024E-01  3.8972E-01
   298         2.1095E-04  9.5533E-01 -7.7231E-01 -9.3073E-01  2.4874E-02 -9.6182E-01 -3.8063E-01
   299         4.0514E-03  6.6668E-01  9.2745E-02 -9.1319E-01 -7.4134E-01  2.1127E-01 -7.6207E-01
   300         2.4287E-03 -7.9905E-01  4.0950E-01  1.6802E-01 -9.3672E-01  5.4227E-01 -9.9572E-01
   301         1.1328E-03  4.4682E-01 -3.6193E-01 -6.7258E-01  1.9715E-01 -2.2543E-01  7.7389E-01
   302         2.8072E-03 -7.6916E-01  9.1186E-01 -9.1335E-01 -5.5672E-01 -4.9732E-01  5.3852E-01
   303         2.8666E-03 -4.1644E-01  1.4394E-01  4.0875E-01 -8.2821E-01 -9.3876E-01 -6.5884E-01
   304         1.7798E-03 -6.8984E-01 -9.7991E-01 -1.8648E-01 -8.6312E-01 -1.2283E-01  1.5969E-01
   305         3.4435E-04  3.2783E-01 -4.5759E-01 -4.9796E-01  5.4443E-01 -6.0780E-01  6.0091E-01
   306         3.0754E-03 -4.3864E-02 -2.7826E-01 -3.9471E-01  5.8986E-01 -7.5762E-01 -6.7206E-01
   307         2.0541E-03 -6.2176E-01  7.2141E-01 -5.4321E-01  5.0072E-01 -8.7051E-01 -6.7461E-01
   308         3.6688E-03  8.8734E-03  3.0343E-01 -4.3190E-01  2.7701E-01  7.2641E-01 -2.8796E-01
   309         1.7680E-03 -1.7804E-01 -8.9253E-01  5.6764E-02 -1.7494E-01 -6.9912E-01  9.1976E-01
   310         2.9456E-04 -9.9851E-01  8.8920E-01 -6.5335E-01  6.8563E-01  4.1129E-01 -3.4126E-01
   311         7.7281E-04 -2.5369E-01  2.9719E-02 -8.6785E-01 -9.9515E-01 -5.2420E-01  9.8692E-02
   312         2.5047E-03 -9.6833E-01  4.4012E-01 -9.9667E-01  7.8822E-03  2.7888E-01 -5.6464E-01
   313         4.3579E-04  5.3522E-02 -7.1145E-02 -7.6457E-03 -8.0774E-01  5.4679E-01  1.2883E-01
   314         2.7459E-03 -3.8422E-01  5.2979E-01 -1.2474E-02  2.0090E-01 -8.4658E-01 -8.3444E-01
   315         2.1079E-03 -4.9642E-01 -4.8171E-01 -2.9690E-01 -8.9395E-01 -1.8508E-01 -1.2981E-01
   316         1.3985E-03 -5.8254E-01  5.2054E-01 -9.0960E-01 -7.2159E-01 -4.8780E-02  1.1313E-01
   317         3.4046E-03 -7.5566E-01 -7.8635E-02 -4.0844E-01  8.0677E-01  7.8169E-01  2.0794E-01
   318         8.4255E-04  4.3756E-01 -2.1622E-01 -6.6536E-01 -4.5693E-01  7.2132E-02  6.2533E-01
   319         3.8195E-03 -9.3435E-01  7.3227E-01 -9.3730E-01  3.6418E-01  9.6692E-01 -6.1532E-01
   320         1.4892E-03  3.8747E-01 -1.4798E-01 -6.9200E-01 -5.9362E-01 -8.0529E-01  3.1329E-01
   321         2.4379E-03  2.9583E-02 -7.1484E-01  2.3487E-01 -8.7729E-01  6.3726E-01 -3.9445E-02
   322         3.2172E-03 -2.9741E-01  2.7612E-01  3.6365E-01  2.6927E-02  4.9891E-01  8.9953E-01
   323         1.3413E-03 -3.5731E-02  6.1878E-01 -5.9868E-01  6.9232E-01 -4.3073E-02  9.5423E-01
   324         6.3303E-04 -4.4670E-01 -3.4690E-01  5.3785E-01  7.4687E-01 -1.4746E-01 -3.7971E-01
   325         9.9866E-04 -7.6313E-01 -8.2023E-01 -8.7559E-01  4.1856E-01 -1.5752E-01  2.0053E-01
   326         1.5115E-03  8.1935E-01 -3.8350E-01 -9.8533E-01  6.9705E-01  3.6020E-01  2.3868E-01
   327         3.3694E-03 -9.0297E-01  6.1978E-01 -5.6156E-01  6.4314E-01  4.4129E-01 -4.3485E-01
   328         4.0911E-03  1.4429E-01 -4.6258E-02 -7.3767E-01  6.3854E-01  8.3053E-01 -9.3293E-01
   329         1.2678E-03 -7.3753E-01 -4.6932E-01  2.5538E-01  1.9995E-01 -6.5206E-01  7.9229E-01
   330         9.9137E-04  5.0805E-01 -1.4192E-01 -8.1286E-01  9.0311E-01 -5.8092E-01  1.9207E-01
   331         3.2786E-03  6.3617E-02  1.4091E-01 -4.9298E-01 -6.4954E-01  2.1239E-01 -7.3651E-01
   332         3.7288E-03  5.9935E-01 -3.0655E-01 -5.2461E-01  2.6636E-02  9.0699E-01 -7.3809E-02
   333         1.8101E-03  5.0142E-01 -9.3805E-01 -4.6546E-01  7.9591E-01 -8.6341E-01  2.0005E-01
   334         3.7992E-03  2.2085E-01 -1.1023E-01 -8.7411E-02  1.3484E-01  5.4755E-01  2.3986E-01
   335         3.3860E-03 -6.2503E-01 -3.7916E-01 -7.9830E-01  8.9666E-01 -6.2244E-01 -8.8231E-01
   336         3.4600E-03  1.3666E-01 -6.8041E-01 -2.9387E-01 -7.6139E-01 -8.8695E-01 -6.7554E-02
   337         2.8936E-03  1.7576E-01 -7.3196E-01 -4.5432E-01 -6.5115E-01  4.3129E-01  8.7569E-01
   338         3.1731E-04 -8.0578E-01  4.0401E-02  4.1475E-02 -7.0154E-01  1.0089E-01  4.6940E-01
   339         5.8320E-04 -3.6017E-01  7.0200E-01 -7.4468E-01  5.0664E-01  7.3361E-01  1.6343E-01
   340         3.2277E-03 -1.8250E-01 -6.9856E-01 -8.0070E-01 -3.6722E-01  2.1684E-01  7.2967E-01
   341         3.4561E-03  3.7742E-01  2.9625E-01 -9.1703E-01  2.2153E-01  1.4035E-01  3.2913E-02
   342         1.7742E-03  2.8414E-01  6.3944E-03 -4.8663E-01 -2.8417E-01 -4.0006E-01  2.5422E-01
   343         5.2266E-04 -1.8562E-01  6.0273E-01 -1.2662E-01 -3.4862E-01  6.9666E-01  8.5514E-01
   344         3.8509E-03 -2.8970E-01 -8.5006E-01 -1.6174E-01  8.3206E-01  7.4346E-01 -4.3947E-01
   345         6.3144E-04 -9.3466E-02  7.7009E-01 -9.5494E-01 -3.2315E-01  8.3087E-01 -7.8137E-01
   346         5.1032E-04 -2.9753E-01 -7.8089E-01 -7.9435E-01  7.3489E-02 -4.2560E-01 -4.5294E-01
   347         2.5606E-03 -9.4524E-01  7.5531E-01 -8.1452E-01  1.7623E-01 -8.2137E-01  2.3378E-01
   348         2.2215E-03 -4.4682E-01  1.8033E-01  1.0634E-01  8.3510E-01  7.2981E-01 -7.2901E-01
   349         1.4199E-03  2.5141E-01 -1.5038E-03 -1.2367E-01  5.3246E-01  8.4097E-01 -5.3874E-01
   350         1.7109E-03 -9.7334E-01 -2.4761E-02 -9.1365E-01 -4.0225E-01 -8.9682E-01  2.7973E-01
   351         9.5567E-04 -2.1419E-01 -4.8275E-01 -2.7634E-01 -2.2205E-01  9.0264E-01 -9.1435E-01
   352         3.3932E-03 -5.5475E-01  5.6960E-01 -1.9415E-01  7.1690E-01 -2.6610E-01 -4.1640E-01
   353         3.1240E-04 -6.1974E-01  9.4804E-01 -9.7669E-01 -5.8188E-02  1.0013E-01  1.8291E-01
   354         3.4697E-03 -3.8273E-01  9.6179E-02  3.5629E-01 -3.9245E-01  9.0670E-01  8.6538E-01
   355         3.4082E-03  5.0481E-01 -1.0428E-01 -1.0076E-01 -7.9731E-02  1.1075E-01 -6.1791E-01
   356         1.9484E-03  6.3684E-01 -5.5027E-02 -4.7288E-01 -8.9239E-01  5.0736E-01  6.9320E-01
   357         1.2217E-03 -6.2920E-01 -9.9786E-01  2.3686E-01 -3.5951E-03  4.8842E-01 -7.7515E-01
   358         1.7598E-03  1.2419E-01 -8.5605E-01 -8.2934E-01 -8.7384E-01  2.6643E-01 -1.6772E-01
   359         2.0525E-03 -4.4838E-01 -4.6770E-01  2.2702E-01 -9.2383E-01  6.7024E-01 -5.6885E-01
   360         1.9363E-03  7.2473E-01 -4.6032E-02 -8.3537E-01  4.1088E-01  1.9335E-01 -7.7250E-01
   361         3.9250E-03 -4.3171E-01 -1.4113E-01 -2.0093E-01 -5.5006E-01 -3.5107E-01  4.2658E-02
   362         2.3506E-04  3.0907E-01  9.5044E-02 -2.6465E-01 -9.8117E-01 -3.6113E-01  9.7202E-01
   363         2.6613E-03  7.6116E-01 -8.5233E-01 -9.0817E-01 -3.9867E-01 -6.6797E-02  1.0932E-02
   364         1.2489E-04 -9.6923E-01 -7.9905E-02  1.5172E-01 -4.1642E-01  9.6364E-01  1.3329E-01
   365         1.4958E-03  5.3056E-01 -8.0981E-01  1.1047E-01  3.3280E-01 -3.2321E-01  8.5634E-01
   366         2.5232E-05 -8.5735E-01  2.1957E-01 -6.9058E-01  7.1386E-01  4.7840E-01 -9.4734E-01
   367         3.1249E-04 -3.1910E-01  4.3452E-02 -9.7643E-01  4.0568E-02 -4.2097E-01  1.8104E-01
   368         2.6516E-03 -9.6555E-01  5.7430E-01  1.2840E-01 -2.6107E-02 -9.2439E-01  8.3544E-01
   369         3.3999E-03  3.6560E-01  4.2766E-01 -8.3906E-01  2.0884E-01  4.6507E-01 -7.7104E-02
   370         2.4795E-03  4.5031E-01  1.0233E-01 -8.5148E-01 -5.5766E-01 -2.0318E-01 -2.2451E-01
   371         2.1487E-03 -1.6597E-01 -1.7318E-01 -2.7609E-01  1.5113E-01  1.1030E-01  4.7133E-01
   372         9.0150E-04 -6.3849E-01  2.9208E-01  4.1907E-01 -2.8474E-01 -2.3494E-01  8.9905E-01
   373         1.3016E-03  9.5436E-02 -4.6628E-02 -3.8534E-01 -4.8205E-01 -3.9238E-01 -6.5958E-02
   374         1.7793E-03 -6.6588E-01 -5.2182E-01 -5.5785E-01  8.7950E-01  4.7232E-01 -1.0466E-01
   375         6.2097E-05 -5.3844E-01  8.0667E-01 -9.7163E-01 -5.3791E-01  7.6855E-01 -1.4639E-01
   376         2.2953E-03  7.4955E-01 -5.2461E-01 -7.9693E-01 -3.7522E-01 -5.6721E-01  2.3328E-01
   377         1.4961E-03 -1.8071E-01  2.4593E-01 -9.1944E-01  6.3484E-01  2.9593E-01 -6.1837E-01
   378         1.0281E-03 -6.5097E-01 -2.6354E-01 -8.4907E-01  6.9395E-01 -5.6683E-01 -7.3492E-01
   379         3.8173E-03 -4.9999E-01 -9.3638E-01  1.0817E-01  7.2524E-02  1.8676E-01  6.8369E-01
   380         2.2730E-03 -1.0782E-01  6.7682E-01 -9.3075E-01 -1.1300E-01  4.8947E-01  3.9497E-03
   381         3.0864E-03  4.8598E-01  6.8048E-02 -3.4726E-01 -5.8605E-01 -7.5091E-01 -9.9679E-01
   382         5.5718E-04 -2.4788E-01 -3.6556E-01 -6.1368E-01  5.1807E-01  9.4127E-01  2.8801E-02
   383         1.6429E-03 -9.2241E-02  4.2053E-01 -4.9362E-01  3.7332E-01  9.6503E-02  4.0341E-01
   384         1.4480E-03 -4.1761E-01  4.9943E-01 -7.7924E-01  7.1478E-01 -7.7586E-01  7.6298E-01
   385         1.4350E-03  2.3299E-01 -9.1448E-01 -5.1478E-01  2.6864E-01  9.2863E-01  5.3448E-01
   386         2.4228E-03  3.6739E-01 -6.0641E-01  1.9771E-01 -8.5909E-01 -4.8538E-01  2.9421E-01
   387         1.1905E-04 -1.9460E-01  3.2068E-01 -9.3895E-01  5.9410E-01  2.1484E-01  3.6530E-01
   388         3.5887E-03 -3.2339E-01  2.6419E-01 -2.9786E-01  4.6373E-02  1.8335E-01 -4.0844E-01
   389         2.3963E-03  2.2821E-01  4.5721E-01 -5.1639E-01 -9.3450E-01 -9.9503E-01  5.8147E-01
   390         4.4831E-04  3.4018E-01 -4.1725E-01  2.7893E-01  1.5790E-01  3.2962E-01  3.1175E-01
   391         9.1131E-05 -2.1862E-02 -3.1590E-01  1.1598E-01 -1.2192E-01 -8.5811E-01  7.3269E-01
   392         3.4735E-03 -8.5067E-01 -8.7441E-01 -6.7348E-01  6.4566E-01  2.6029E-01  9.7072E-02
   393         3.4588E-03 -5.9720E-01  3.8151E-01 -5.1986E-01  5.1565E-01  9.9692E-01  5.8477E-01
   394         5.7622E-04  5.8097E-01 -3.4423E-01 -8.5680E-01  9.5320E-01 -2.8352E-02 -6.0625E-01
   395         3.7904E-03 -1.7484E-02 -4.4943E-02 -2.0592E-01  9.9945E-01  3.8300E-01 -9.9675E-01
   396         1.6768E-04 -9.0580E-01 -6.8278E-01  8.3811E-01 -1.9688E-01 -2.0656E-01 -3.4773E-01
   397         2.9155E-03  5.2112E-01 -9.0240E-01  2.1603E-01 -8.2952E-01  1.9080E-02  2.5725E-01
   398         8.1411E-04  2.7542E-02  6.6549E-01 -7.7500E-01  6.8586E-01  7.2357E-01 -4.1196E-01
   399         1.9737E-03 -8.7317E-01  1.0908E-01 -3.2799E-01  6.5137E-01 -1.8096E-01 -6.4344E-01
   400         3.0956E-03 -1.3848E-01  6.7910E-01 -8.6826E-01 -1.4569E-01  1.6155E-01 -5.0205E-01
   401         7.3354E-04  7.2556E-01 -1.0529E-01 -9.8448E-01  3.1911E-01 -8.3205E-01  6.5830E-01
   402         3.0015E-03  1.6995E-01  3.9473E-01 -2.2369E-01  3.5031E-01 -9.6143E-01 -6.4956E-01
   403         2.4150E-04 -6.2358E-01  9.4747E-01 -9.8365E-01  8.8722E-01 -8.0853E-01  3.4933E-01
   404         1.8290E-03 -5.5817E-01  1.7823E-01 -3.2613E-01 -7.4608E-01  1.0101E-01  8.3285E-01
   405         5.0892E-04  9.1553E-01 -4.3301E-01 -9.7086E-01 -9.9435E-01 -6.9750E-01 -8.3719E-01
   406         3.3879E-03 -7.0747E-01  6.6555E-01 -5.9514E-01 -5.9079E-01  5.3444E-01 -5.3676E-02
   407         5.2676E-04 -9.9782E-01  8.0989E-01 -9.4295E-01  5.6807E-01 -5.6909E-01 -2.1145E-01
   408         3.3630E-03 -6.3605E-01  1.0837E-01  5.6862E-01 -6.8757E-01 -4.5874E-01  8.6653E-01
   409         8.8635E-04 -2.0666E-01  1.1987E-01  4.2318E-01  6.8885E-01 -6.7371E-01  3.6165E-01
   410         2.5068E-03 -5.6559E-01  7.2013E-01 -5.7077E-01  8.3171E-01  5.8137E-01 -8.5176E-02
   411         2.6304E-04  3.7733E-01  3.5824E-01 -9.7336E-01 -9.7007E-01  3.5820E-01  9.0436E-01
   412         1.3259E-03 -8.3565E-01 -3.4060E-01  3.0460E-02 -5.4895E-01  5.4647E-01  9.5114E-01
   413         3.4100E-03  3.3229E-01 -4.2049E-02 -1.2720E-01  8.0392E-01 -9.6183E-01  1.3205E-01
   414         3.8092E-03 -5.8151E-01  6.8268E-01 -1.7443E-01 -9.5205E-01 -5.0458E-01  6.8597E-01
   415         1.3375E-03  1.4448E-01  2.4340E-01 -3.0170E-01  4.4167E-01  5.6555E-01  7.4253E-02
   416         2.9220E-03 -4.6225E-01 -6.5757E-01 -2.1568E-01  4.5763E-01  6.1083E-01 -6.3532E-01
   417         3.0065E-03 -4.8536E-01  1.1820E-01  8.0971E-02 -7.7125E-01 -4.2923E-01 -6.8451E-01
   418         3.1619E-03 -3.8397E-01 -3.8864E-01 -2.8726E-01 -7.8145E-01 -7.6599E-01  3.1660E-03
   419         2.5162E-03  3.8548E-01  3.0360E-01 -4.0061E-01 -2.3527E-01  5.1153E-01  8.5732E-01
   420         2.0576E-03  6.3824E-01  6.8082E-03 -5.8348E-01 -3.1810E-01  1.2533E-01 -5.8268E-01
   421         1.7432E-03 -7.2552E-01 -6.1452E-01 -6.1307E-01  8.1089E-01  9.8115E-01 -9.0748E-01
   422         7.4456E-05 -9.4579E-01  7.2344E-01 -5.9303E-01  7.3914E-01  4.2478E-01 -5.3353E-01
   423         3.9671E-04 -7.3859E-02  3.5736E-01  1.1552E-01 -5.0213E-01  8.1287E-01  1.0524E-01
   424         1.4349E-03  6.6248E-01 -6.8710E-01 -3.4598E-01  7.9575E-01  6.8727E-01 -7.6717E-01
   425         4.0975E-03 -9.6057E-01  7.2303E-02 -9.8199E-01 -5.1398E-01  3.5056E-01 -7.4220E-01
   426         3.8866E-04 -3.4999E-01  5.9411E-01 -9.4761E-01 -3.6821E-02  4.5080E-01  3.9628E-01
   427         3.3529E-03  7.3452E-01 -4.0634E-01 -2.0421E-01 -5.2580E-01  2.2310E-01  2.0529E-01
   428         9.7859E-04  2.2061E-01 -8.5882E-01 -4.5137E-01  5.0476E-01 -4.0590E-01  6.4528E-01
   429         3.6306E-03 -2.1074E-01 -3.7690E-01  1.3854E-01 -6.5307E-01  2.4225E-01  8.4805E-01
   430         1.0369E-04 -2.3756E-01 -1.4225E-01 -9.6026E-02 -8.1870E-01 -5.8034E-02  4.6705E-01
   431         2.7958E-03  6.9186E-01 -8.5225E-01 -8.2789E-01  3.6349E-01  7.8541E-01  7.3538E-01
   432         3.2684E-03 -3.7249E-01  6.6847E-01 -9.0577E-01 -7.7394E-01  9.0764E-01 -9.8430E-01
   433         1.4098E-03  2.9131E-01  4.5913E-01 -7.0977E-01 -1.9859E-01 -2.8943E-01 -7.1510E-01
   434         2.1982E-03 -1.3024E-01  1.5809E-01  1.9118E-01 -3.0369E-02  7.0464E-01  5.9483E-01
   435         2.7479E-03  5.4876E-01 -1.6410E-01 -6.0281E-01  6.2601E-01 -5.8360E-01  7.0756E-01
   436         1.4809E-03  2.1507E-02 -4.7683E-01 -7.0813E-01  8.5607E-01 -2.5519E-01 -1.7078E-01
   437         3.8226E-03 -9.3466E-01 -9.7005E-01 -5.9793E-02 -8.4467E-01  9.5840E-01  8.4431E-01
   438         1.6653E-03 -8.2495E-01  6.7716E-02 -5.1224E-02  3.1410E-01 -5.9690E-01 -2.3709E-01
   439         2.8235E-03 -4.9664E-01  3.2057E-01  3.0348E-02  1.6563E-01 -5.1808E-01  5.1085E-01
   440         1.9637E-03 -8.9135E-01  2.4174E-01  4.1978E-01 -6.8790E-01  6.3296E-01 -7.9120E-01
   441         2.2180E-03 -7.4489E-01 -3.2329E-01 -6.7543E-01  1.9296E-02 -2.0239E-01  8.2886E-01
   442         3.3324E-03 -4.4629E-01 -6.8381E-01  7.5675E-01  9.5955E-01 -2.7997E-01  6.3260E-02
   443         3.2136E-03 -3.7896E-01 -6.4202E-01  6.1458E-01 -5.9092E-01 -7.1680E-01 -2.8798E-01
   444         3.6378E-03  2.8335E-01 -3.6165E-01 -1.9730E-01 -2.1647E-01  8.8008E-01  5.9622E-01
