Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-02   1.000000E-01          5.000000E+01           250               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
   222         5.0848E-03 -4.1107E-01  9.8462E-02 -8.4737E-01 -3.6036E-01 -8.3292E-01  7.1288E-02
   223         3.0091E-03  3.9949E-01  2.3772E-01 -3.1489E-01 -2.8752E-01  6.2100E-02 -1.9774E-01
   224         7.0586E-03 -2.6258E-01  7.3149E-01 -8.0710E-01  3.1819E-01  7.4451E-01  4.1530E-01
   225         3.9988E-03 -4.4620E-01  7.9598E-01 -7.1264E-01  1.5608E-01 -8.7200E-01  1.7377E-01
   226         6.5669E-03 -6.0790E-01 -3.6967E-01  1.9142E-01 -7.6078E-01 -8.7938E-01 -6.8589E-01
   227         6.8684E-03 -4.9711E-02 -5.5953E-01 -4.9889E-01 -7.9812E-01  7.6305E-01  5.9604E-01
   228         1.4167E-03 -9.1064E-01 -7.8487E-01  8.2486E-01  9.3766E-01  8.2977E-01 -3.4541E-01
   229         2.9063E-03 -4.8560E-01 -5.3055E-01 -5.6224E-01  4.8254E-01  8.8794E-01 -4.1625E-01
   230         4.9394E-03 -7.7947E-01  2.8374E-01 -8.8061E-02  3.6621E-01 -2.8696E-01  5.9260E-01
   231         3.7241E-03 -6.7798E-01 -8.1536E-01 -1.5521E-01  6.9313E-01  2.9259E-01  6.2781E-01
   232         6.1608E-03  4.1480E-01  2.1760E-01 -6.6771E-01  2.7150E-01 -6.8272E-01  6.2434E-01
   233         7.0899E-03 -5.5783E-01  2.1630E-01  3.3849E-01 -8.5263E-01  6.2448E-01  5.4567E-01
   234         9.4077E-04 -8.9183E-01 -4.0683E-01 -8.7042E-01  1.0515E-01 -3.3722E-01  1.3446E-01
   235         5.8298E-03 -8.6843E-01 -2.7134E-01  2.5901E-01  8.8432E-01 -6.2489E-02 -9.0272E-01
   236         3.8697E-03 -5.1072E-01  6.0122E-01 -1.1184E-01 -2.0096E-01 -1.7620E-02 -4.2153E-01
   237         1.5097E-03 -3.2584E-01  5.9814E-01 -3.9548E-01 -9.7164E-01 -6.1845E-01  7.8640E-01
   238         4.3866E-03  2.6548E-01 -8.0766E-02 -6.2279E-01 -7.7689E-01 -3.9210E-01 -6.3242E-01
   239         2.3499E-03  4.8762E-01 -8.6413E-01 -4.4540E-01 -7.6609E-01  8.1045E-01  9.5646E-01
   240         8.5748E-04  7.0755E-01 -9.4819E-01 -7.2436E-01  6.5216E-01 -3.7965E-01 -6.8735E-01
   241         3.1125E-03  4.7187E-01  1.8772E-01 -3.7886E-01 -2.7060E-01 -4.1845E-01  2.8881E-01
   242         5.5457E-04 -3.2650E-01 -2.0739E-01 -5.5269E-01 -8.1912E-01  5.1039E-01 -3.7691E-01
   243         4.5698E-03 -2.2256E-01 -2.2186E-02  3.2643E-02  1.9662E-01  2.3355E-01 -1.9735E-01
   244         2.0592E-03  8.4882E-01 -8.1743E-01 -9.5287E-01  4.3415E-01  6.7630E-01  8.9068E-01
   245         3.5827E-03  1.6197E-01 -1.3795E-02 -7.2449E-01 -7.4957E-02  9.2281E-01 -7.8346E-01
   246         7.0423E-03 -9.4062E-01 -5.0366E-01 -7.2459E-01 -3.8161E-01  9.1577E-01  6.4640E-01
   247         4.6342E-03  5.2455E-01 -8.9265E-01 -2.0860E-01  1.7691E-01 -3.8504E-01  3.1401E-01
   248         3.7509E-03  5.2129E-01 -3.0642E-02 -9.1596E-01 -2.5282E-01  3.6163E-01 -8.1702E-01
   249         5.7901E-04 -1.2927E-01 -9.2791E-01  6.3189E-01  4.1663E-01 -8.9887E-01  9.7862E-01
   250         6.7407E-03  5.3594E-01 -6.6973E-01 -7.3738E-01 -5.8275E-01 -6.9169E-01  1.0314E-01
