Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          5000               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
  1322         1.2119E-04 -6.7827E-01  6.7156E-01 -2.9578E-01 -3.6985E-02 -4.3618E-01 -5.6363E-01
  1323         3.9041E-04 -4.8717E-01 -7.0243E-02  1.0674E-01  6.5686E-01  3.7803E-01  1.2969E-01
  1324         3.5759E-04 -2.9412E-02  1.7145E-01 -8.8126E-01 -9.9348E-01  2.5400E-01 -8.3943E-01
  1325         1.6571E-04 -2.0916E-01 -9.1746E-01 -2.5931E-01 -2.4172E-01  3.8753E-02  4.0939E-01
  1326         3.1903E-04 -2.8351E-01  7.1349E-01 -7.4670E-01 -6.0932E-01 -8.2915E-01  9.3217E-01
  1327         4.2174E-05 -1.3934E-01 -9.1851E-02 -7.0467E-01  2.2818E-01  1.7613E-01 -9.9216E-01
  1328         1.9544E-04 -9.5062E-01  8.5965E-01 -3.5327E-01 -2.0888E-01 -6.5272E-01  2.6443E-01
  1329         1.5358E-04 -8.8281E-01  8.3347E-01 -2.9936E-01  9.3554E-01 -4.4689E-01  7.3582E-01
  1330         9.8426E-05 -7.6144E-01 -3.2963E-01 -7.4698E-01 -5.6178E-01 -7.7880E-01 -4.4851E-01
  1331         1.1013E-04  3.3264E-01  3.5168E-01 -4.8654E-01 -4.1945E-01  4.3836E-01 -7.7903E-02
  1332         2.4774E-04 -5.3919E-01 -8.9446E-01 -4.1624E-01  1.9218E-02  1.9415E-01  2.1323E-01
  1333         1.9936E-04 -5.4948E-01 -8.6620E-01 -8.1622E-01  9.1886E-01  4.2210E-01  2.1321E-01
  1334         1.9600E-04 -8.6151E-01 -2.0592E-01  6.2044E-01  6.4619E-01  8.8820E-02 -5.6888E-01
  1335         1.6099E-04  2.9737E-01  1.8251E-01 -2.0791E-01  6.0516E-01 -1.6558E-01 -6.6033E-01
  1336         1.9094E-04 -6.0289E-02 -9.4222E-01 -9.0719E-01 -4.6876E-01  2.2851E-01  5.2399E-01
  1337         2.6097E-04 -9.0540E-01  5.7307E-01 -4.0604E-01  1.9022E-01  9.8841E-01 -7.3806E-01
  1338         4.5760E-05 -3.8187E-01 -3.6738E-01  7.0358E-01  4.3242E-01  8.3135E-01 -5.9115E-01
  1339         1.7112E-05 -2.6057E-01 -4.9448E-01  7.4634E-02  3.4494E-01 -6.6570E-01 -2.2333E-01
  1340         7.2906E-05 -4.3460E-01  4.2793E-02 -3.2418E-01  3.3596E-01 -2.2332E-02 -7.7029E-01
  1341         2.0095E-04 -2.6726E-01  4.0086E-01  1.8944E-01  6.9139E-01 -9.8176E-01  5.2787E-01
  1342         6.6901E-05 -2.3545E-01 -6.2803E-01 -9.6764E-01 -7.8544E-01  2.4191E-01  3.0623E-01
  1343         2.7720E-04 -5.6934E-01 -1.5044E-01  5.2182E-01 -2.3379E-01 -2.9677E-02 -4.2952E-01
  1344         1.4567E-04  3.1846E-01 -6.6915E-01  1.3582E-01  8.4219E-01 -4.0429E-01  3.4252E-01
  1345         3.1439E-04  4.8648E-01 -2.4386E-01 -1.1060E-01 -8.5903E-01 -2.9928E-01  7.9701E-01
  1346         1.2495E-04  1.3577E-01 -8.4658E-01  2.2845E-01 -9.9812E-01 -5.2731E-01  1.6192E-01
  1347         1.0528E-06 -4.9420E-01 -2.9895E-01 -9.1225E-01 -2.7287E-01 -5.7549E-01 -5.2990E-01
  1348         2.6264E-04  1.6089E-01 -9.8621E-01  5.9290E-02  4.9427E-01 -4.5756E-01 -1.6800E-01
  1349         3.1067E-04 -5.3358E-01  1.4474E-01  1.9459E-01  4.9599E-01 -9.4030E-01  3.4247E-01
  1350         3.6403E-04  2.3425E-01  4.0259E-02 -3.0418E-01 -9.9654E-01 -4.8268E-01 -9.5117E-02
  1351         3.1656E-04  8.2481E-01 -9.1336E-01 -7.1226E-01 -2.6974E-01 -4.0002E-02 -7.9477E-01
  1352         3.8832E-04  8.0681E-01 -6.6355E-01 -9.9483E-01 -3.8163E-01 -8.0870E-01 -9.5808E-01
  1353         3.1466E-04  5.9317E-01  1.2460E-01 -8.0586E-01  6.2106E-01  2.4138E-01 -9.5950E-01
  1354         1.1895E-04 -2.9363E-01 -9.2990E-01 -9.3926E-01  8.9648E-01  7.9805E-01  4.6088E-01
  1355         1.5372E-04 -5.4686E-01  8.2633E-01 -9.6132E-01 -6.5920E-01 -5.7198E-01  6.0158E-01
  1356         3.1595E-04  4.4239E-01 -9.6478E-01  3.1563E-01  1.6353E-01  4.8630E-01 -7.4795E-01
  1357         1.9084E-04  1.0610E-01  1.8729E-02 -2.5573E-01 -9.7288E-01  3.8209E-02 -7.5157E-01
  1358         3.9969E-04 -7.9080E-01  8.7042E-01 -3.4090E-01  9.8152E-01  2.6094E-01 -7.3991E-01
  1359         2.5965E-04  5.5785E-01 -9.1452E-01 -5.2405E-01 -4.0056E-01 -4.3076E-01 -1.9370E-01
  1360         3.6919E-04 -7.5643E-01 -3.7759E-01  4.6717E-01 -2.0425E-01 -3.5610E-01 -6.2743E-01
  1361         1.2625E-04  3.6901E-02 -5.9811E-01  6.3214E-01  5.7651E-01  1.1791E-01 -7.9969E-01
  1362         1.3541E-06  6.0745E-01  3.9839E-02 -4.9310E-01  5.0382E-01  3.6240E-01 -1.9816E-01
  1363         1.8038E-04  4.8162E-02 -6.2729E-01 -1.6265E-01 -6.5425E-01  1.9807E-01  5.1834E-01
  1364         2.8377E-04 -7.8269E-01  9.3586E-01 -8.1046E-01 -2.2074E-01 -9.0312E-01 -3.9139E-01
  1365         3.7112E-04 -4.9295E-01  7.9515E-01 -3.8624E-01  8.9933E-01  9.6739E-01 -1.9148E-01
  1366         3.4363E-04 -9.5824E-01  2.5955E-01 -9.1648E-01  7.7613E-01 -3.3730E-01 -2.2161E-01
  1367         1.0580E-04 -6.1880E-01  7.1561E-01 -8.5905E-01  3.8574E-03  7.7436E-01  9.1188E-01
  1368         1.4211E-04  8.8011E-01 -7.2986E-01 -4.5675E-01 -7.0088E-01 -9.6428E-02 -4.0457E-01
  1369         3.5753E-04 -9.4501E-01 -5.0854E-01  8.5913E-01  9.5175E-01  2.5104E-01  3.1180E-01
  1370         1.9138E-05 -4.3581E-01  6.5846E-01 -6.0527E-02  8.9993E-01 -8.5012E-01  1.4396E-01
  1371         7.6234E-05  3.6423E-01 -8.2380E-01 -8.4789E-01 -7.0616E-02  1.6524E-01 -9.5261E-01
  1372         3.0177E-04  9.3410E-01 -7.2741E-01 -8.3485E-01  3.1435E-02 -8.6027E-01  1.9502E-01
  1373         1.1833E-05 -7.9132E-01 -2.7890E-02 -9.4107E-01  8.4732E-01 -2.4581E-01  3.8323E-01
  1374         1.3534E-04 -4.3275E-01 -2.8481E-01  2.7822E-01  9.6592E-02 -7.2696E-01 -1.0882E-01
  1375         8.1284E-05 -1.8403E-01  5.1554E-01 -6.7383E-01  6.3188E-01 -5.6362E-01  6.9322E-01
  1376         1.1444E-04 -9.4871E-01 -7.4832E-01  4.4345E-01 -4.8321E-01 -5.1000E-01 -6.7529E-01
  1377         9.0239E-05 -6.6992E-01  8.5608E-01 -7.2212E-01 -6.8057E-01  8.6832E-01  3.9641E-01
  1378         3.8793E-04 -7.1517E-01  1.0420E-01 -9.0026E-01  5.1957E-01  5.8898E-01  5.8443E-01
  1379         3.9958E-04  3.2151E-01 -4.7185E-01 -3.5824E-01 -5.7856E-01 -9.5343E-02  3.9841E-02
  1380         5.2975E-05  4.7308E-01 -2.8054E-03 -9.4350E-01  4.2357E-01 -4.9899E-01  9.8571E-02
  1381         1.3801E-04 -2.0856E-01  5.7470E-01 -7.5850E-01  3.4658E-01 -4.2600E-01 -7.3100E-01
  1382         3.0972E-05 -2.5265E-01  3.3567E-02  1.4830E-01 -4.2491E-02  7.8829E-02  2.4994E-01
  1383         8.7868E-05  7.1141E-01 -1.4711E-01 -4.6687E-01  2.4547E-01  5.3040E-02  5.6886E-01
  1384         2.1791E-04 -7.4904E-01 -7.0425E-01  7.4857E-01  1.4433E-01 -4.3383E-01 -3.2292E-01
  1385         2.1084E-04 -3.2392E-01 -2.0086E-01 -7.4441E-01  1.7496E-02 -9.4101E-02 -4.3828E-01
  1386         1.9198E-05 -2.8649E-01 -2.3203E-01 -3.2363E-01  5.4600E-02 -1.3559E-01  6.0957E-01
  1387         3.1055E-04 -8.4391E-01 -5.3052E-01 -3.3837E-01  1.0433E-01  3.4974E-01  4.2393E-01
  1388         2.6535E-05  2.3769E-01 -4.0963E-01  1.2838E-01  2.1351E-01  8.2671E-01 -1.7176E-01
  1389         2.6282E-04 -8.4292E-01 -2.8811E-01 -4.1205E-01 -2.1816E-01 -5.6007E-01 -4.4712E-01
  1390         3.1749E-04 -6.1191E-01 -6.0780E-01  9.0842E-01 -7.4809E-01 -1.8468E-01 -1.5161E-01
  1391         1.0329E-04 -8.4963E-01  4.8901E-01 -6.8923E-01 -3.5863E-01  7.2721E-01  1.4899E-01
  1392         1.1326E-04 -3.3101E-01  4.3909E-01  1.3082E-01  7.7729E-01 -9.2338E-01 -4.1179E-01
  1393         7.1603E-05 -8.2927E-01 -5.1387E-01  5.0228E-01 -3.1507E-01 -5.8593E-01 -7.9218E-01
  1394         3.9748E-04  2.6323E-02 -7.1176E-01  1.4702E-01 -9.0443E-01  5.8395E-01  1.5373E-01
  1395         2.8283E-04 -1.5821E-01  1.4433E-01  3.4807E-01 -8.9525E-01 -6.4758E-01  4.6320E-02
  1396         2.3201E-04  8.2806E-01 -3.7826E-01 -6.1034E-01 -2.1871E-01  4.1425E-01 -1.4286E-01
  1397         2.9077E-04 -8.3316E-05 -9.1497E-02 -7.7340E-01  8.3390E-01  5.5792E-01  8.0510E-01
  1398         6.6579E-06  1.5838E-02  2.1490E-01  6.2178E-02  4.8303E-01  6.3991E-01  3.6454E-01
  1399         1.4046E-04 -5.8090E-01  4.0204E-01 -9.0611E-01 -3.7318E-01 -6.9350E-02  1.3100E-01
  1400         3.3252E-04  3.2628E-01 -4.3113E-01 -2.3585E-01 -7.1172E-01  1.5788E-02  2.7190E-02
  1401         2.7625E-04 -6.8262E-01  5.9975E-01 -9.9802E-01 -3.7340E-01 -7.8075E-01  7.4586E-01
  1402         1.6617E-04  3.3016E-01  3.4308E-01 -5.3633E-01 -7.0935E-01 -8.6120E-01 -7.8858E-01
  1403         1.2350E-04  8.4715E-01 -2.3432E-01 -9.8235E-01 -3.4389E-03 -4.5028E-01  5.0758E-01
  1404         1.4878E-04  3.4586E-01 -8.8718E-01 -3.9118E-01  8.5089E-01  3.3694E-01 -2.7775E-01
  1405         3.3368E-05  5.0612E-01 -5.7065E-02 -6.0481E-01 -7.2812E-01 -3.5712E-03 -8.3295E-01
  1406         2.2725E-04 -5.3495E-01  1.5465E-02  2.2857E-01 -3.2422E-02  8.3887E-01  9.4336E-01
  1407         5.6797E-05 -4.5374E-01 -3.7275E-01  2.0582E-01 -6.6662E-01  3.2669E-01  2.0101E-01
  1408         3.9564E-04 -5.5454E-01  5.1497E-01 -3.0014E-01  9.4490E-01  6.3895E-01  8.8037E-01
  1409         3.9548E-04  1.7854E-01 -9.5455E-01  8.0234E-02 -8.4891E-01  3.4858E-01  1.3682E-01
  1410         1.4967E-05 -2.1770E-01 -5.5353E-01  1.0179E-01  6.7750E-01 -9.5224E-01 -4.2380E-01
  1411         1.6677E-04  3.7917E-01 -6.5618E-01 -4.7980E-01  2.8306E-01 -8.6773E-01 -3.3851E-02
  1412         2.1945E-04 -8.4763E-01  5.9676E-01 -2.7146E-01 -3.5780E-01 -1.3052E-01  8.8656E-01
  1413         6.2378E-05 -2.5136E-02  5.1222E-01 -5.1580E-01  9.1565E-01  8.8763E-02  8.2606E-01
  1414         3.0467E-04 -1.5559E-01 -7.7576E-01  6.8126E-01  3.3845E-01  7.0733E-01 -1.4503E-01
  1415         1.7999E-04  4.7427E-01 -6.6141E-01 -1.6517E-01 -8.2330E-01 -2.7608E-01  6.6094E-01
  1416         3.8037E-04  6.9575E-03 -2.1249E-01 -5.0472E-01  8.4217E-01  1.8660E-01 -6.4703E-01
  1417         6.8149E-05 -3.3280E-01  7.2048E-02  2.9113E-01  4.5633E-01  5.5928E-01  4.0886E-01
  1418         3.7322E-04 -9.4469E-01  1.9345E-01 -9.1728E-01 -6.4018E-01  2.7839E-01 -9.5824E-01
  1419         2.0577E-04  9.5353E-01 -7.4341E-01 -8.9488E-01  4.8593E-01 -4.6512E-01 -5.4311E-01
  1420         3.6057E-04 -1.5459E-01 -5.0695E-01 -8.3065E-01 -2.5498E-01 -7.7677E-01  7.9769E-01
  1421         5.7752E-05 -4.2172E-01  5.5422E-02  8.5626E-02  2.0209E-01 -2.1403E-01 -5.6558E-01
  1422         3.0050E-04 -5.1248E-01 -3.7469E-01 -8.1910E-01  1.9484E-02  5.6143E-01  9.7978E-02
  1423         3.5885E-04 -2.2866E-01 -1.4195E-01  6.1489E-02 -8.8826E-01 -7.7960E-01 -5.1424E-02
  1424         4.9705E-05  1.6428E-01 -7.7746E-01 -4.2254E-01  8.1126E-01 -6.5731E-01 -8.9108E-02
  1425         8.3835E-05 -1.2840E-01  1.5865E-02 -6.0962E-02 -8.1816E-02 -8.0819E-02  5.5289E-01
  1426         3.5942E-04  4.4787E-02  2.1885E-02 -9.5322E-01  9.7730E-02  9.7894E-01  2.1136E-01
  1427         3.1068E-04 -5.4354E-01  3.4869E-01  1.9655E-02  7.9887E-01 -1.4621E-01  6.5673E-01
  1428         3.3847E-04 -2.9844E-01  7.2059E-01 -9.1561E-01  7.3610E-01 -7.2195E-02  2.9137E-02
  1429         1.7406E-04  4.0341E-01 -9.7582E-01  8.4006E-02 -2.3925E-01  5.0677E-01  6.6491E-01
  1430         2.2791E-04 -6.8284E-01  1.9152E-02  3.1299E-02  7.2048E-01 -8.4081E-02 -5.9914E-01
  1431         4.0041E-04  2.3137E-01 -4.4926E-01 -4.1855E-01  5.4846E-01 -2.8505E-01 -5.3795E-02
  1432         1.2768E-04 -6.9944E-01 -5.7536E-01  5.3181E-01 -2.3848E-01 -2.0393E-01 -8.4392E-01
  1433         2.0514E-04 -1.0199E-01 -7.3180E-01  5.0689E-01  5.7051E-01  4.4916E-01 -5.9158E-01
  1434         2.1332E-04  7.4133E-01 -5.0996E-02 -7.9363E-01 -7.3720E-01  4.3429E-01  8.1898E-01
  1435         7.5078E-05 -6.3794E-01 -2.5955E-01  7.7986E-01 -7.9027E-01  3.3366E-01  9.8063E-01
  1436         3.1198E-04  1.5596E-01 -6.5771E-02  2.8222E-01 -9.7353E-01 -8.1335E-01 -3.2192E-01
  1437         3.2084E-04  6.0973E-01 -7.6975E-01 -4.3406E-02 -9.4998E-01  3.1005E-01  6.0367E-01
  1438         3.6461E-04  9.9650E-01 -8.9357E-01 -9.8843E-01 -3.0854E-02 -5.8660E-01  7.8290E-01
  1439         3.9028E-04  4.6686E-01 -5.3973E-01  3.7437E-02 -4.0121E-01 -2.3325E-01 -4.5224E-01
  1440         3.3653E-04 -3.0426E-01 -1.5634E-01 -1.6987E-01 -6.1850E-01  4.2533E-01 -3.4624E-01
  1441         3.8620E-04  2.9676E-01 -3.7945E-01  2.0772E-01 -4.9864E-01  7.5891E-01  1.9301E-01
  1442         2.1717E-04 -3.4467E-01 -6.5639E-01  1.5595E-01 -1.6245E-01  7.7616E-01  3.9447E-01
  1443         2.2351E-04 -8.9764E-01  3.9420E-01  3.9396E-01 -5.9574E-03 -3.5420E-02 -2.3728E-01
  1444         2.8407E-04 -4.2202E-01 -7.7846E-02 -1.8343E-01 -8.5537E-01 -4.8035E-01  8.9660E-01
  1445         4.5356E-05  5.0353E-01 -6.5082E-01 -3.2249E-01 -1.5184E-01  5.1627E-01  3.0884E-01
  1446         1.5624E-04 -1.1041E-01 -6.2771E-01  7.1646E-01  1.7627E-01 -7.9376E-01 -8.0344E-01
  1447         3.1443E-05  8.6873E-01 -8.1589E-01 -9.8350E-01  7.3628E-01 -6.2200E-01 -2.7203E-01
  1448         3.6259E-04 -3.2064E-01  3.3848E-01 -5.3147E-01  8.2089E-01  9.9112E-01  3.3403E-01
  1449         6.9480E-06 -9.5067E-01 -4.1857E-02  1.1875E-01 -8.5695E-01  5.1007E-02 -5.4790E-01
  1450         2.5862E-04 -9.9794E-01  1.4714E-02  4.7573E-01 -3.2763E-01 -2.2842E-01  9.2690E-01
  1451         2.2134E-04  1.1484E-01  2.3031E-01 -2.8696E-01  7.1125E-01 -8.6160E-01  4.9035E-01
  1452         4.7443E-05  6.0089E-01 -4.5103E-01 -9.0185E-01  2.9694E-01 -8.6906E-01  4.8462E-01
  1453         2.4489E-04  7.9132E-01 -4.1364E-01 -9.5037E-01 -6.0258E-01 -6.5995E-01  5.1534E-01
  1454         2.2418E-04 -8.5165E-01 -6.7228E-01 -2.1597E-01  3.6017E-02  6.3757E-02 -9.9158E-01
  1455         1.7309E-04  6.8897E-01 -4.2246E-01 -2.5323E-01 -6.9339E-01 -3.1942E-01 -5.6733E-01
  1456         3.0520E-04 -1.4034E-01  3.7897E-01 -2.9252E-01  6.7120E-01 -9.2098E-01 -7.2529E-01
  1457         2.5370E-04 -3.3249E-01 -9.5540E-01 -6.3059E-02 -5.3745E-01 -6.9805E-01  1.3062E-01
  1458         4.4394E-05  4.3142E-01 -3.2908E-01 -9.2568E-01  4.3876E-01  3.7540E-01 -8.1634E-01
  1459         9.2001E-05 -1.6102E-01 -9.1826E-01 -1.7786E-01 -3.7507E-01  3.8348E-01  3.6165E-01
  1460         1.3629E-04 -6.0033E-01  1.6768E-01 -1.0994E-01  7.5837E-01  5.6114E-01 -4.7835E-01
  1461         3.4648E-04  9.3115E-01 -8.2295E-01 -9.3278E-01 -8.0170E-02 -9.6421E-01  7.7956E-01
  1462         1.6400E-04 -3.6587E-01  2.8051E-01 -9.2900E-01  1.6235E-01 -8.0402E-01 -1.2812E-01
  1463         1.6787E-04 -7.2072E-01  4.6391E-01  6.1618E-02  4.5401E-01 -9.6284E-01  4.4638E-01
  1464         3.2044E-04 -4.8193E-01 -1.5799E-01 -3.6375E-01 -3.3207E-01  7.6635E-01 -2.7560E-01
  1465         7.6696E-05  8.2902E-01 -6.0970E-01 -4.1885E-01  7.5756E-01 -7.0700E-01 -3.5078E-01
  1466         3.1828E-04  2.3407E-01  4.3705E-01 -5.5765E-01 -4.7337E-01 -4.4221E-01 -4.9539E-01
  1467         2.1356E-04 -4.9886E-01  8.0019E-01 -7.6634E-01  6.8080E-01  2.7685E-01  2.1819E-01
  1468         2.8279E-04  9.5689E-02  1.4458E-01 -2.6656E-01 -6.0278E-01  8.9060E-01 -5.3546E-02
  1469         1.0907E-05 -1.7179E-01  4.6584E-01 -2.9983E-01  4.3124E-01  4.4724E-01 -3.3235E-01
  1470         1.7496E-04  4.8317E-01 -7.2257E-01 -7.4905E-01 -8.8029E-02  8.1899E-01  1.5859E-01
  1471         2.5666E-04 -3.8492E-01  8.3926E-01 -8.3998E-01 -5.0806E-01  3.0547E-01 -7.0018E-01
  1472         1.1042E-04  3.8308E-01 -3.5103E-01 -6.0709E-01 -3.9496E-01  8.2389E-01  3.0685E-01
  1473         1.3338E-04  3.6630E-01  2.0621E-01 -3.5107E-01  9.7284E-01 -8.5098E-01 -3.3514E-01
  1474         1.1073E-04 -6.9062E-01  6.2934E-02  2.5694E-01 -7.3889E-01  5.8133E-01  5.9605E-01
  1475         3.9306E-04 -9.3786E-01  5.6161E-01 -9.7974E-02  2.4004E-01  9.1891E-01 -4.1265E-01
  1476         1.7066E-04 -7.7899E-01  5.1928E-01 -3.9207E-01 -8.7476E-01  6.9823E-01 -7.9940E-01
  1477         2.4824E-04  2.3856E-01 -6.2275E-01 -3.1390E-01  6.6437E-02  6.7681E-01  6.9504E-01
  1478         1.9076E-04 -2.5008E-01  4.6794E-01 -5.7118E-01 -2.8993E-01 -1.1189E-01  8.2279E-02
  1479         3.2890E-04 -6.3103E-01 -8.0153E-01  9.3040E-01 -9.6099E-01 -6.0379E-01  3.3046E-01
  1480         2.9218E-04 -8.9423E-01  5.0284E-01 -5.0806E-01  9.8233E-01  7.7576E-01  7.8863E-01
  1481         3.7325E-06 -8.3701E-01 -5.1022E-01 -1.8239E-01  7.6886E-02  8.7403E-01 -5.3180E-01
  1482         8.9236E-05 -9.7163E-01 -8.7339E-01  4.1327E-01 -3.5195E-01  8.9570E-01 -6.9550E-01
  1483         3.5996E-04 -4.1883E-01 -9.6208E-01  6.4220E-01 -7.1572E-01 -2.0060E-01  2.2937E-01
  1484         1.4922E-04 -7.7091E-01  4.2282E-01 -7.9029E-01  4.2200E-01 -1.3974E-03  8.0675E-01
  1485         2.7006E-04 -2.2348E-01 -2.1463E-01  1.6214E-01  8.9337E-01 -2.3568E-01  8.9281E-01
  1486         2.6684E-04 -3.0999E-01 -3.1340E-01 -2.5583E-01 -2.1076E-01  4.2172E-01 -2.2383E-01
  1487         3.3889E-04  2.0659E-01  4.2319E-01 -8.0487E-01  3.1964E-01  4.7732E-01  1.3670E-01
  1488         1.7780E-04  4.4323E-03 -9.9930E-01  4.0938E-01 -3.4509E-01  4.2542E-01  5.1741E-01
  1489         7.2927E-05 -1.9298E-01  6.6346E-01 -3.4258E-01 -7.5631E-01 -9.9589E-01  5.1837E-01
  1490         2.9065E-04 -9.9632E-01 -2.4566E-01 -8.8612E-01 -3.5079E-01 -9.8245E-01  2.2070E-01
  1491         3.5819E-04 -6.9148E-01 -8.5370E-01  8.7179E-01  3.7398E-01 -4.0234E-01 -9.7814E-01
  1492         8.0649E-05 -3.3045E-01  6.5296E-01 -4.2782E-01  5.5753E-01  4.8516E-02  8.4324E-01
  1493         3.2953E-04  7.1558E-01 -4.8042E-02 -7.2932E-01  2.9299E-01 -3.3121E-01  4.5016E-01
  1494         5.9862E-05  2.5243E-01 -6.6869E-01  1.5122E-01  6.2285E-01 -4.6533E-01 -5.7380E-01
  1495         1.4581E-04 -2.2706E-01 -9.4147E-01 -1.6901E-01 -4.6076E-01  7.6056E-01 -1.2250E-01
  1496         2.6498E-04 -1.4167E-01  6.9549E-01 -5.8259E-01  6.7827E-01  5.4239E-01 -6.0838E-01
  1497         2.4055E-04 -5.7774E-01  7.7511E-02 -3.1919E-01  4.4534E-01  7.4890E-01 -8.7037E-01
  1498         1.2444E-05 -4.5880E-01  6.4414E-01 -8.8074E-01  9.5552E-01 -5.5968E-01 -4.7412E-01
  1499         3.7919E-04 -7.5555E-01  3.9126E-01 -8.1159E-01  2.6380E-01  5.4561E-01  6.0390E-01
  1500         2.1328E-05 -8.7649E-01 -4.9830E-01 -7.9814E-02  4.1834E-02  7.5704E-01 -9.1856E-01
  1501         1.3195E-04 -5.8912E-01 -2.9997E-01  2.6433E-01  7.4929E-01 -5.4407E-01  7.1931E-01
  1502         1.9759E-04 -1.4775E-01 -8.3513E-01 -4.6354E-01 -5.2375E-01  1.6827E-01 -5.8488E-02
  1503         1.1954E-04  4.7872E-01  1.0220E-01 -4.2703E-01  7.2409E-01 -2.6641E-01 -6.0691E-02
  1504         2.2355E-04 -3.3148E-01 -7.4655E-01 -7.1300E-01  8.2681E-01  9.2234E-02 -5.1716E-01
  1505         6.7333E-05 -8.8239E-01  7.1551E-01 -7.3214E-01 -6.9388E-01  7.0724E-01 -8.2296E-01
  1506         3.4586E-04  1.7867E-03 -5.1740E-01 -1.3155E-01  8.6722E-01 -6.1606E-01  6.5465E-01
  1507         4.2825E-05 -6.6161E-02 -3.9688E-02  1.6709E-01 -8.0633E-01  2.6674E-01  3.6602E-01
  1508         3.5463E-04  1.5237E-03 -6.1919E-01 -2.8346E-01 -8.7628E-01 -6.9592E-01 -7.2631E-01
  1509         1.3316E-04 -2.7340E-02 -2.1165E-01 -9.7534E-01 -2.8333E-01  7.7257E-01 -2.4817E-01
  1510         3.3745E-04 -9.9976E-01 -2.5559E-01  4.6578E-01 -7.1749E-01  6.9971E-01  2.8310E-01
  1511         3.8747E-04 -1.5246E-01 -9.7108E-01 -7.5351E-01  5.5077E-01  8.3242E-01 -5.4850E-01
  1512         1.9237E-04  8.1274E-01 -3.5774E-01 -7.1744E-01  9.9152E-02 -1.9386E-01  6.4820E-01
  1513         1.7757E-04 -7.4850E-01  3.7422E-01 -5.1648E-01  9.7144E-01  4.2530E-01  3.0437E-01
  1514         3.2345E-04 -5.7290E-01  6.6614E-01 -4.2284E-01  2.2742E-01 -7.6339E-01  5.3862E-01
  1515         3.6890E-05  2.6588E-01  3.7880E-01 -7.5129E-01  9.9557E-01  5.5754E-01 -2.6323E-01
  1516         2.4483E-04 -6.2881E-01 -1.1093E-01 -9.9263E-01  8.6932E-01  1.6092E-01  9.6697E-01
  1517         3.8713E-04  5.4405E-01  2.2355E-02 -5.6180E-01  7.3173E-01  5.0895E-01  8.6543E-01
  1518         2.8624E-05 -8.0761E-01 -9.3303E-01  4.0018E-01 -6.3918E-01  2.2185E-01  1.4968E-01
  1519         6.3120E-05  2.2604E-01 -6.8299E-01 -8.5452E-01 -9.5271E-01 -4.9378E-02  5.6153E-02
  1520         1.8709E-05 -1.2033E-01  1.7092E-01 -9.2855E-01 -3.4874E-01  6.0712E-01 -7.0586E-02
  1521         6.4706E-05 -8.4352E-01 -5.0228E-01 -6.6349E-01  9.6022E-01  3.8444E-01  1.6601E-01
  1522         7.1266E-06 -1.8254E-01  8.1011E-02  5.8987E-02  6.5491E-01  6.5744E-01 -4.0216E-01
  1523         2.9065E-04  2.7390E-01 -8.1422E-01 -4.9810E-01 -4.2321E-02 -1.9605E-01  4.1431E-02
  1524         7.4452E-05 -7.8622E-01  7.0273E-01 -4.9107E-02 -1.5576E-01  2.3279E-01  9.9141E-01
  1525         2.7279E-04 -5.5212E-01  1.2269E-01  5.4373E-01 -8.0996E-01 -6.8830E-02  2.2717E-01
  1526         1.3240E-04 -8.8318E-01 -6.4077E-01  9.5499E-01 -4.1086E-01 -5.1925E-01 -1.8059E-01
  1527         2.7234E-04  9.6487E-01 -7.4211E-01 -8.2693E-01  3.0808E-01 -7.1397E-01  4.8160E-01
  1528         3.0036E-04 -7.5474E-01  2.6826E-01 -1.7682E-01 -9.6805E-01  3.2228E-01 -2.9977E-02
  1529         1.1106E-04  6.6910E-01 -7.1499E-01 -3.3390E-01 -8.0880E-01 -4.5711E-01 -6.1136E-02
  1530         3.3706E-04  1.0986E-01  4.5427E-01 -8.8060E-01 -8.2438E-01  7.5761E-01  9.3345E-01
  1531         2.7481E-04 -8.2707E-01  9.0919E-01 -6.6830E-01  2.3746E-01  7.3384E-01  5.2948E-01
  1532         1.5947E-04  5.4860E-02 -8.2266E-01 -4.1403E-01  3.1823E-01 -7.8508E-01 -4.7158E-01
  1533         3.6031E-04  6.2699E-01 -4.1386E-01 -9.1976E-01  4.2221E-02 -3.6757E-01 -7.6601E-01
  1534         1.3106E-05  9.9075E-02  1.5571E-01 -1.7177E-01  7.5186E-01  1.5712E-01  3.4754E-01
  1535         2.3661E-04 -4.2200E-01  4.9087E-01 -1.9474E-01  7.1358E-01 -8.1579E-01 -6.0361E-01
  1536         7.1902E-05 -6.2303E-01 -4.4682E-01 -1.7231E-01  4.0020E-01 -2.4145E-01  8.5636E-01
  1537         7.1641E-06 -4.1078E-01  4.3421E-01  1.6104E-01  5.4347E-01 -9.7171E-01 -3.3186E-01
  1538         6.2780E-06 -9.9134E-01  4.2251E-01 -6.3042E-01 -9.8543E-01 -3.1364E-01  1.7586E-01
  1539         3.2685E-04 -3.5422E-01  3.4708E-01 -7.8399E-01 -2.4943E-01  5.2028E-01 -1.3089E-01
  1540         6.8090E-05  5.9179E-01 -9.8982E-01 -8.8219E-01  9.8880E-01 -5.6259E-01  4.5791E-01
