Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          1000               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
   222         2.0133E-03 -6.1375E-01 -3.4909E-01  6.3491E-02  7.2568E-01  9.9845E-02  2.1480E-01
   223         9.6417E-04  3.7764E-01  4.8802E-02 -7.1932E-01 -3.2529E-01 -7.2068E-02  5.4885E-01
   224         1.6101E-03 -9.4872E-01 -4.7917E-01  9.1402E-01 -2.0855E-01  3.4293E-01 -9.3326E-01
   225         2.4325E-04  4.1037E-01  2.8797E-02 -1.0516E-01  3.5665E-01  1.2007E-01 -2.5357E-01
   226         9.4440E-04  4.3835E-01 -1.2650E-01 -6.6881E-01  4.3399E-01 -9.3122E-01  1.7222E-01
   227         1.9617E-03 -8.8800E-01  2.9119E-01  4.0521E-01 -1.3504E-01 -6.3648E-01 -9.7791E-01
   228         1.8196E-03 -5.9782E-01 -1.8105E-01 -6.2096E-01 -9.9378E-01 -7.8564E-01  6.4865E-01
   229         1.4466E-03 -9.3493E-01 -5.1082E-01 -9.5278E-01 -2.0082E-01  2.6540E-01 -7.2409E-01
   230         7.8056E-04 -1.1155E-01 -8.2659E-01 -7.2772E-01 -6.4829E-01  2.1987E-01  1.8489E-01
   231         5.0691E-04  2.0733E-01 -4.6622E-01 -3.5952E-01 -1.3003E-02 -6.1546E-01 -6.9363E-01
   232         4.8654E-04 -6.1966E-01  3.9232E-01  1.7466E-01 -8.7552E-01  8.5291E-01  3.0166E-01
   233         6.4039E-05 -2.1129E-01  2.5532E-01 -2.4549E-01  1.6719E-01 -5.4976E-01  5.6047E-01
   234         1.7361E-03  1.6339E-01 -9.8948E-01 -7.8564E-01 -2.3564E-01 -8.7351E-01  2.8311E-01
   235         1.4439E-03 -7.8254E-01 -7.8294E-01  5.6165E-01 -5.7936E-01 -1.2325E-01  1.0111E-01
   236         2.2854E-04  7.9287E-01 -4.2577E-01 -4.7822E-01  9.7787E-01  8.6419E-01 -2.8812E-01
   237         6.2563E-04 -6.9001E-01  1.4894E-01  3.1879E-01 -3.0565E-01 -5.0969E-01 -3.1970E-01
   238         1.1183E-03  9.3521E-02  1.2709E-01 -5.4275E-01  9.1503E-01  7.0406E-04 -7.7144E-01
   239         1.5432E-03 -6.5420E-01  5.6698E-01 -8.2373E-01  1.6673E-01  5.0330E-01 -4.8008E-01
   240         1.8793E-04 -5.1153E-01 -2.2340E-01  4.9548E-01  2.3382E-01  5.4630E-01 -5.8848E-01
   241         1.7788E-03 -6.6642E-01  2.0579E-01 -3.4461E-01 -7.2043E-01 -4.9990E-01 -6.8254E-01
   242         2.7512E-04 -1.1207E-02 -3.0590E-01  5.1712E-01  1.7456E-01 -7.6029E-01 -4.8194E-01
   243         2.4870E-04  6.4588E-01 -2.3820E-01 -6.7301E-01 -5.3987E-01 -4.4168E-01  3.1917E-01
   244         2.7260E-04 -6.7442E-01 -3.9554E-01  2.1970E-01 -8.2048E-01 -7.3160E-01  9.6364E-01
   245         1.1403E-03  2.5519E-01  2.8381E-01 -5.2307E-01 -9.6355E-01 -4.4879E-01 -1.5136E-01
   246         5.5409E-05  3.3719E-01 -5.2721E-01 -9.7878E-01 -3.1624E-01  5.4452E-01 -7.0026E-01
   247         8.0071E-04 -4.9407E-02  5.5026E-01 -2.6369E-01 -2.1034E-02 -3.5616E-01  5.5119E-01
   248         1.8574E-03 -7.0089E-01  8.7543E-01 -5.5475E-01 -8.7718E-01  3.5576E-01  4.5367E-01
   249         2.9930E-04 -3.6052E-01 -8.2925E-01  4.5376E-01  9.2566E-01  8.6850E-01 -1.2129E-01
   250         1.4736E-03 -9.1570E-01  9.0952E-01 -9.9166E-01  6.0581E-01  6.5707E-02 -5.9038E-01
   251         1.7786E-03  6.6433E-02 -5.5733E-01 -7.5377E-01  6.6093E-01 -3.0368E-01 -9.5889E-01
   252         1.1118E-03 -5.0755E-01 -2.1654E-01 -6.8106E-01  7.8258E-01  6.3909E-01  5.7431E-01
   253         4.0323E-04 -2.2980E-01  1.3556E-02 -6.8228E-01  7.3781E-01  9.8469E-01  1.1801E-01
   254         1.1595E-03 -4.6197E-01  8.2202E-01 -3.9578E-01 -8.3905E-01  4.7291E-01 -7.2399E-01
   255         8.0619E-04 -6.7719E-01 -1.6366E-01 -3.5970E-01  2.0913E-01 -6.9748E-01  6.1462E-01
   256         5.6037E-04  2.7594E-01 -7.7353E-01 -3.0919E-01  6.7481E-01 -6.6595E-01 -9.3918E-01
   257         3.6871E-04 -2.2654E-01  6.7268E-01 -9.9148E-01  7.7986E-01  5.2945E-01  9.2292E-01
   258         1.3222E-03  5.6736E-01 -1.2813E-01 -9.6984E-01 -7.8155E-01  6.4206E-01  4.8590E-01
   259         1.2693E-03 -2.5018E-01 -8.1889E-01 -8.3370E-01 -9.0041E-01 -3.5161E-01 -6.8747E-01
   260         9.8905E-04 -1.8739E-01 -1.2789E-01  3.3171E-01 -7.8180E-01  3.1942E-01  1.2785E-01
   261         3.9947E-04 -2.0450E-01  1.8318E-01 -5.0421E-01 -7.7511E-01 -4.4435E-01  4.4260E-01
   262         1.1805E-03  6.3400E-01 -4.2196E-01 -5.1444E-01  3.9585E-01 -6.6574E-01  7.8177E-01
   263         1.7518E-03  3.6701E-01 -2.2425E-01 -4.6599E-01 -2.0982E-01 -6.7735E-01 -8.7461E-01
   264         8.9082E-04 -1.2002E-01 -8.4097E-01 -6.6171E-02  2.8688E-01  7.2067E-01 -6.9719E-01
   265         1.1300E-03  4.3361E-01 -8.1342E-01  8.4322E-02 -6.5887E-01 -8.0685E-02 -5.3063E-01
   266         6.0127E-04 -6.1367E-01  3.1710E-01 -6.6917E-01  5.3894E-01  5.1677E-01  7.0724E-01
   267         5.6836E-04  1.1202E-01 -6.1731E-01  4.5553E-01 -1.8875E-01 -7.3388E-01 -5.4131E-01
   268         6.6052E-04 -8.6561E-01 -2.0316E-01 -4.9089E-01 -5.1509E-01 -5.5165E-01 -5.6509E-01
   269         1.5548E-03 -8.8797E-01  9.5750E-01 -6.2292E-01 -9.1910E-01 -1.8352E-01  5.1571E-01
   270         1.0601E-03 -3.7691E-01  8.9437E-01 -8.9064E-01  2.6008E-01 -3.5170E-01 -7.1895E-01
   271         1.3312E-03 -2.0975E-01 -4.6221E-01 -3.9370E-01 -7.5340E-01 -6.2500E-01 -9.6503E-01
   272         1.8658E-03 -3.7735E-01 -4.3663E-01  1.6798E-01  4.6643E-01  2.7452E-01 -5.2432E-02
   273         2.0141E-03  2.8652E-01  1.9854E-01 -9.5161E-01  7.2440E-01 -2.0788E-02  5.3781E-01
   274         1.2931E-03  2.9935E-01  2.7239E-01 -6.9936E-01  2.9618E-01 -3.2744E-01 -5.3508E-01
   275         1.3389E-03  9.6775E-01 -7.6468E-01 -9.3991E-01 -5.8958E-01  7.0484E-02 -8.9642E-01
   276         1.2631E-03 -6.2022E-01 -2.9632E-01  3.4566E-01 -1.1437E-02  7.6855E-01 -2.4338E-01
   277         1.1443E-04 -7.7769E-01 -7.9118E-01 -3.8472E-01  5.3769E-01 -9.0528E-01  6.6418E-01
   278         1.1430E-03  8.2790E-01 -3.8239E-01 -7.0519E-01  8.1071E-01  7.6739E-01  2.7134E-01
   279         7.5809E-04 -5.5675E-01 -5.8244E-01  2.2614E-01  8.7886E-01  8.5589E-01  6.2814E-01
   280         1.4876E-03 -6.1542E-01 -9.4117E-01  5.4182E-02 -5.6809E-02 -8.5858E-01 -8.5580E-01
   281         6.9622E-04 -3.3726E-01 -3.0566E-01 -2.2155E-01  9.5843E-01  3.8800E-01 -4.4253E-01
   282         1.9852E-03  3.5651E-01 -6.1512E-01 -9.5073E-01  9.3802E-01  2.2699E-01 -7.1265E-03
   283         2.0243E-03  5.2913E-01  1.4954E-01 -5.7226E-01  3.2128E-01  2.7178E-01 -2.3415E-01
   284         1.0987E-05 -7.4463E-01  2.5024E-01 -8.8596E-01  1.2238E-01  1.6406E-01 -1.9110E-01
   285         4.8435E-04  6.0046E-01  8.8108E-02 -5.5033E-01 -9.0316E-01 -1.5458E-01  3.5545E-01
   286         4.8873E-06 -5.9097E-01  3.7801E-01 -6.4797E-01  6.7012E-01 -9.9004E-01 -9.0934E-02
   287         3.5319E-04 -2.1627E-01 -5.8500E-01 -2.9576E-01  1.1319E-01 -5.0034E-01 -3.3527E-02
   288         5.3845E-04 -3.8244E-01  8.8252E-01 -7.3914E-01 -9.5105E-01 -4.7519E-01 -2.3633E-01
   289         1.9999E-03 -4.1342E-01 -9.3937E-01  5.8674E-01  3.9517E-01 -5.5877E-01 -4.9587E-01
   290         1.5830E-03 -8.9489E-01 -4.5716E-01  8.3578E-01  7.0278E-01 -6.1147E-01  9.3106E-01
   291         5.6844E-04 -2.0715E-01  6.2053E-01 -3.9289E-01 -1.2936E-01 -3.0028E-01 -4.7237E-01
   292         3.3856E-04 -7.1292E-01  9.6810E-01 -8.4252E-01 -2.2315E-01  8.9561E-01  5.7725E-01
   293         1.9161E-04 -7.6799E-01 -5.6626E-01 -1.4669E-01 -6.7007E-01 -6.4748E-01 -5.0169E-01
   294         1.4959E-03 -8.0563E-01 -2.3576E-01 -2.0404E-01  5.3987E-01  9.9006E-01  4.4937E-01
   295         1.1165E-03  8.9753E-02 -6.5041E-01  6.2849E-01  8.4844E-01 -6.4914E-01 -5.1878E-01
   296         4.3352E-05 -6.7275E-01  6.9419E-01 -1.1311E-02  7.4621E-01  2.9549E-01  1.7341E-01
   297         2.6684E-04  3.8309E-01 -1.8930E-01 -6.2796E-01 -3.0091E-01 -4.8944E-01  5.5093E-01
   298         9.8081E-04 -3.4642E-01 -7.6727E-01  9.4324E-02  4.9743E-01 -4.4541E-01  3.8222E-02
   299         1.9820E-03  3.2360E-01 -8.9239E-02  1.6772E-01 -2.7218E-01 -7.3266E-01  9.2214E-01
   300         7.1956E-04 -3.1862E-01  4.5201E-01 -5.4369E-01 -3.0599E-01  3.2778E-01  6.2484E-02
   301         5.7967E-04 -1.4218E-01  4.0834E-01 -9.7079E-01  7.1395E-01  6.1989E-01  2.4254E-01
   302         2.0145E-03 -3.7629E-01  8.1477E-01 -4.5500E-01 -5.2053E-02 -7.2457E-01 -4.3830E-02
   303         7.4638E-04 -3.0236E-01 -4.3677E-01 -8.5631E-01 -1.4530E-01 -1.2535E-01 -6.0634E-01
   304         3.8096E-04 -8.8774E-01 -1.6781E-01  6.1943E-01 -1.1112E-02  6.9438E-01 -4.2620E-01
   305         8.1022E-04 -2.1268E-01 -7.8357E-01 -2.9298E-01  1.2199E-01  5.9237E-01 -5.7259E-01
   306         1.1470E-03  5.4757E-01 -7.0935E-01 -1.4527E-01 -8.9770E-01  7.6835E-01 -3.4352E-01
   307         3.9242E-04 -4.7173E-01  6.4320E-01 -4.9073E-01  6.2003E-01  6.9145E-01 -5.5187E-01
   308         1.1147E-03  4.3687E-01 -8.4301E-02 -5.8182E-03  6.0231E-01  7.7726E-02  7.1640E-01
   309         1.8481E-03 -5.4644E-03 -3.9255E-01  2.0870E-01 -1.4157E-01  2.1431E-01 -9.3005E-01
   310         1.1766E-03 -8.0682E-01 -6.2293E-01 -7.6575E-01  7.4126E-01 -8.6178E-02 -5.2610E-01
   311         1.1230E-03 -1.3099E-01 -6.9498E-02 -6.3105E-01  6.4719E-01 -3.1435E-01 -8.1358E-01
   312         9.1766E-04 -4.1481E-01  3.3408E-01 -1.5084E-01 -9.3192E-01  9.7225E-01 -7.2569E-01
   313         5.1029E-04  5.1409E-01 -5.4602E-03 -3.7017E-01  4.3437E-01 -7.6645E-01  8.8499E-01
   314         6.6539E-04 -3.7535E-01  1.2925E-01 -2.6840E-01 -6.5241E-01 -1.2615E-01  8.8840E-02
   315         1.0336E-03 -1.9199E-01  3.0774E-01 -3.2535E-01  1.2796E-01 -1.5242E-02  9.8404E-01
   316         1.0908E-03  2.7337E-01  2.6214E-01 -5.3665E-01 -9.3464E-03 -4.3421E-01 -5.5113E-01
   317         3.0270E-04 -2.7981E-01 -7.7263E-01 -7.5885E-01 -8.2476E-01 -4.7077E-01 -4.9346E-01
   318         1.0814E-03 -8.6934E-02  7.7121E-01 -9.9746E-01  6.1613E-02  3.0829E-01 -3.6274E-01
   319         1.6417E-03 -3.0599E-02 -4.0816E-01 -8.3214E-01 -1.8379E-01  1.2093E-01  9.4404E-01
   320         1.8237E-03  6.0211E-01 -7.4925E-03 -8.3723E-01 -8.7620E-01 -4.8937E-01  9.6368E-01
   321         1.6499E-03 -7.2845E-01  9.3195E-01 -6.5714E-01  8.3724E-01  1.3984E-01  5.7306E-01
   322         8.7419E-04  8.0721E-01 -8.6000E-01 -5.9987E-01 -7.0741E-01  3.2424E-01  8.5098E-01
   323         1.6127E-03 -8.0203E-01  7.5577E-01 -9.8185E-01  9.7153E-02 -2.4008E-01 -5.2217E-01
   324         1.4572E-03 -3.3687E-01 -2.2526E-01 -3.8016E-01  3.6150E-01  6.7432E-01 -3.9732E-02
   325         4.3453E-04 -2.2625E-01 -9.5105E-01 -2.9773E-01 -1.3142E-01 -7.9609E-01 -1.2438E-01
   326         1.8848E-03 -6.8276E-01  7.0589E-01 -5.7055E-01 -5.8943E-01  2.4415E-01  6.1521E-01
   327         6.5266E-04 -4.3514E-01  4.7037E-01 -4.2050E-01  6.8640E-01 -4.9104E-01  6.9131E-01
   328         1.8760E-03 -6.3277E-01  2.4431E-01 -3.6883E-01 -5.9725E-01  4.1587E-01  1.9370E-01
   329         1.6525E-03  7.1963E-01 -4.7961E-01 -9.8060E-01  4.6029E-01  1.7260E-01 -7.0957E-01
   330         9.0774E-04 -1.2280E-01  4.0578E-02  4.1729E-01  1.6646E-01 -8.0020E-01  3.9413E-01
   331         1.9111E-03 -7.4683E-01  4.6094E-01 -7.1049E-01 -8.3690E-01 -4.6904E-01  7.5608E-01
   332         1.5559E-03  7.2327E-01 -4.9789E-01 -2.2644E-01 -7.4429E-01  1.5048E-01 -3.9796E-01
   333         1.1212E-03  5.1056E-01 -8.9829E-01 -2.4390E-01  2.8481E-01  4.1829E-01 -9.4336E-01
   334         7.4750E-04  3.5721E-01 -6.8779E-01 -3.8757E-01 -6.5011E-01  6.5359E-01 -6.7717E-01
   335         1.0371E-03  3.0157E-01 -8.5862E-02 -5.4006E-01  3.8703E-01 -1.3000E-01 -4.0890E-01
   336         6.1122E-04  3.4525E-01 -8.9724E-01 -9.7303E-01  1.7726E-01 -7.7624E-01  4.1469E-01
   337         2.6843E-04 -3.5999E-01  1.5879E-01 -2.5051E-01 -4.2272E-01  2.0154E-01 -8.9205E-01
   338         4.0118E-04  2.8797E-01 -7.0872E-01 -2.8293E-01 -7.2037E-02  6.8024E-02 -8.3623E-01
   339         4.2041E-04  6.3884E-01 -4.6339E-01 -8.9095E-01  2.2541E-01 -6.8158E-01 -8.6783E-01
   340         3.8874E-04  4.0945E-01 -2.7577E-01  1.9209E-01  9.1846E-01  5.3717E-02 -2.1924E-01
   341         3.7270E-04 -9.4921E-01 -6.3459E-02  5.3518E-01  4.9580E-01 -5.1136E-01 -6.0073E-01
   342         1.4923E-03  3.6862E-01 -8.6967E-01 -2.9134E-01  3.1203E-01 -8.0885E-02 -3.9114E-01
   343         4.7551E-04  2.9558E-01  1.4780E-01 -8.1621E-02 -4.1505E-01  3.0586E-01 -6.0328E-01
   344         1.1948E-03 -4.2610E-03 -1.5141E-01  4.7978E-01  5.7588E-01  5.4401E-01 -1.3068E-01
   345         6.2195E-04  2.9845E-01 -3.5938E-01 -4.4391E-01  9.6204E-01 -4.1605E-01 -4.6066E-01
   346         5.1778E-04 -8.3132E-01 -6.4088E-01  4.4999E-01  9.7615E-02 -5.5855E-01 -1.5310E-01
   347         1.7457E-03 -5.8080E-01 -6.0053E-01  4.7155E-01  4.9361E-01  8.5757E-01  7.7982E-01
   348         3.0560E-04 -9.9745E-01 -8.1829E-01 -7.1029E-01  9.1290E-01 -6.9579E-02  4.8940E-02
   349         1.5869E-03 -4.7635E-01 -2.9879E-02  2.5519E-01 -5.8118E-01  6.6670E-01 -1.8442E-01
   350         8.8544E-04  1.4612E-01 -5.5609E-01 -7.0946E-01 -2.5482E-01 -8.1692E-01 -7.2836E-01
   351         1.9012E-03  7.3771E-01 -5.5027E-01 -4.4611E-01  9.6737E-01  3.5116E-01  7.7818E-01
   352         1.8511E-05  2.5496E-01 -9.4312E-01 -2.0758E-01 -6.7343E-01  4.3056E-01 -9.2758E-01
   353         9.4748E-04 -7.0883E-01  5.2724E-01 -8.7620E-01 -3.1139E-01  7.0354E-01 -8.7673E-01
   354         2.1506E-05 -5.8960E-01 -8.2005E-01  5.5561E-01  2.6202E-01 -9.1775E-01  2.3110E-01
   355         1.1431E-03 -8.6221E-01  1.5280E-01 -3.1415E-01 -9.0789E-01  2.6007E-01  6.2022E-01
   356         1.3819E-03  5.9416E-01 -2.3724E-01 -3.9762E-01 -5.3019E-01  1.5238E-01 -6.2265E-01
   357         1.5330E-03 -6.8967E-01  8.2463E-01 -3.5792E-01 -8.3056E-02 -8.6224E-01  5.4126E-01
   358         1.7796E-03 -5.3721E-01 -2.9511E-01  2.7715E-02 -3.9055E-01 -2.0765E-01  7.8307E-01
   359         9.5542E-04  9.4394E-01 -7.8889E-01 -9.6217E-01 -4.8960E-01  6.0158E-01 -4.5178E-01
   360         3.6768E-04  4.6341E-01 -3.9738E-01 -3.6447E-01 -3.5405E-01 -5.0683E-01  2.8697E-01
   361         1.7615E-03  8.3747E-01 -3.8152E-01 -8.2180E-01 -4.1159E-02 -1.1970E-01 -7.3785E-01
   362         5.9669E-04 -4.9726E-01 -2.9550E-01  2.1136E-01 -7.5271E-01  6.4517E-01  3.4013E-01
   363         1.0881E-03 -9.8588E-01  2.1366E-01  4.5006E-01  9.2346E-01 -6.5966E-01  3.1541E-01
   364         4.7147E-04 -9.2152E-01 -6.6216E-01 -1.6821E-01  9.0016E-01 -2.7125E-01  9.5367E-01
   365         1.5684E-03 -3.6808E-02  8.5325E-02 -7.9149E-01 -9.6451E-01 -3.1326E-01 -9.1249E-01
   366         2.3615E-04  4.6776E-01 -3.4169E-01 -4.7327E-01 -3.8407E-02 -9.0766E-01  4.4816E-01
   367         1.4914E-03 -5.8452E-01  7.6447E-01 -5.2548E-01 -2.1003E-01 -9.3055E-02  3.6454E-01
   368         1.0907E-03 -8.1933E-01 -5.3541E-01  8.9440E-02 -5.5258E-01  5.8334E-01  5.3689E-02
   369         4.8058E-04  3.1231E-01 -2.7640E-01 -7.0798E-01 -4.0014E-01  8.0600E-01  1.9630E-01
   370         5.1430E-05 -2.9125E-01 -3.3097E-01  9.8329E-02  5.1924E-01 -7.5111E-01 -8.2785E-01
   371         4.8956E-04 -6.5021E-01  3.1529E-02  2.2432E-01 -2.1020E-02 -9.6898E-01 -1.1912E-02
   372         1.5284E-03 -9.9650E-01 -8.9526E-01 -1.3352E-01 -9.4500E-01  2.6089E-01  5.5603E-01
   373         6.2562E-04 -9.1807E-01  9.3589E-01 -8.3183E-01 -7.0913E-02  4.0713E-01  7.1649E-01
   374         1.4974E-03  5.3676E-01 -9.3794E-01  2.6483E-01  4.2750E-01  9.8884E-01 -4.2570E-01
   375         4.7421E-06 -4.5168E-01 -3.1197E-02 -4.9234E-01 -3.5369E-01 -5.4843E-01  5.4476E-01
   376         1.1137E-03 -3.9227E-01  5.1192E-01 -3.9220E-01 -7.5086E-01  5.6925E-01  8.5216E-01
   377         5.9383E-04 -1.9851E-01 -1.2812E-01 -2.7162E-01  4.5282E-01  2.7596E-01  5.0287E-01
   378         1.4054E-03  6.5894E-01 -4.3099E-01 -9.1517E-01 -8.6171E-01 -9.2710E-01  9.6792E-01
   379         1.0825E-03  6.4707E-01 -8.2436E-01 -9.5942E-01  5.4950E-01 -9.6976E-01  4.8014E-01
   380         1.6502E-03 -5.3643E-01  8.4082E-01 -4.0073E-01  7.6211E-01  4.1628E-01  8.4432E-01
   381         1.9897E-03 -9.0339E-01  5.2875E-01 -6.6814E-01  9.0143E-01 -1.2111E-01  3.3632E-01
   382         1.3686E-03  3.8075E-01 -1.2655E-01 -4.6135E-01 -4.8282E-01  8.9948E-01 -5.0874E-01
   383         2.2877E-04  2.4451E-02  2.8681E-01 -2.8496E-01  5.3939E-01  8.0013E-01 -8.5046E-01
   384         1.0336E-03  9.0260E-01 -8.2618E-01 -7.7115E-01 -8.8609E-01  7.0988E-02 -8.1153E-01
   385         1.3111E-03 -7.8620E-01  6.4512E-03  6.5978E-02  4.1579E-01  6.8722E-01 -8.6300E-01
   386         9.6638E-04  4.0166E-01 -5.0038E-01 -5.1578E-01 -9.7190E-01  3.4631E-01 -6.0532E-01
   387         1.1380E-03 -9.5867E-01  2.5520E-02  1.1000E-01  9.5319E-03  6.8932E-02  6.7211E-01
   388         2.9805E-04 -2.4897E-01  7.5076E-01 -9.1421E-01 -9.7681E-02 -7.0631E-01  6.9187E-01
   389         1.0809E-04  5.4046E-01  1.2598E-01 -4.6342E-01  2.7989E-01 -4.5175E-01  4.8405E-01
   390         1.9574E-03 -5.8988E-01 -2.7756E-01 -2.8930E-01  8.8796E-01 -5.6930E-01 -3.9388E-01
   391         6.0025E-04  1.6734E-01 -8.9805E-02 -8.5317E-01  3.2308E-01 -8.6684E-01  9.2839E-01
   392         1.1901E-03 -7.4051E-01  5.4340E-01  7.2869E-02 -4.2717E-01 -8.1917E-01  8.0492E-01
   393         4.0198E-04  6.1626E-02  6.2212E-01 -7.4186E-01 -4.7773E-01  9.5208E-01  3.3453E-01
   394         7.3037E-04  3.9946E-01 -3.2142E-01 -5.1619E-01  5.0748E-01  4.4598E-01 -7.8542E-01
   395         1.9033E-03  4.2518E-01  3.5907E-01 -6.7396E-01 -4.5523E-01 -4.8780E-01  8.3295E-01
   396         8.1304E-04  7.6882E-02 -1.2239E-01 -6.1834E-01 -1.6053E-01  7.8009E-02 -7.4789E-01
   397         1.7037E-03 -4.5231E-02 -1.4258E-01 -1.2438E-01  2.5556E-01  5.8088E-01  6.7491E-01
   398         1.1477E-04 -4.2680E-02 -5.4681E-01 -9.2055E-01  5.0609E-01  3.1987E-02 -2.2197E-02
   399         1.4157E-03  4.4125E-01  1.5572E-01 -5.7868E-01 -6.3281E-01 -7.1185E-01 -9.0420E-01
   400         8.9952E-04  4.7322E-01 -4.2102E-01 -3.8056E-01  5.0736E-01  2.5372E-01 -6.9437E-01
   401         3.1189E-04  5.4943E-01 -2.2129E-01 -2.3028E-01 -6.8367E-01  2.0756E-01  4.9646E-01
   402         2.0198E-03  4.4027E-01 -6.0959E-01 -3.1715E-02 -5.2411E-01 -8.2423E-01  5.3126E-01
   403         8.9151E-04  3.7671E-01  3.8375E-01 -9.0354E-01 -1.6400E-01 -7.8818E-01  3.9104E-01
   404         7.7110E-04  1.6355E-01 -9.7646E-01 -4.8644E-01  8.7489E-01  4.9424E-02 -7.2660E-01
   405         2.5467E-04 -3.1001E-01  6.3674E-01 -2.9206E-01 -9.3869E-01 -6.3591E-01  7.8032E-01
   406         1.0128E-03 -7.3239E-01  3.7988E-01  1.0954E-02 -2.7297E-01  4.0296E-01  7.6781E-02
   407         1.7462E-03 -9.7174E-01 -8.5325E-01 -6.3456E-01  9.3725E-01 -1.3347E-01  9.9392E-01
   408         1.7447E-03 -7.8011E-01  7.5568E-01 -3.2876E-01 -2.9676E-01 -2.3952E-01 -8.0335E-01
   409         8.7882E-04  2.9708E-02  5.4648E-01 -9.3844E-01 -3.1573E-01  5.4097E-01 -1.5854E-02
   410         1.7338E-03  7.7856E-02 -6.9155E-01  4.3095E-01 -9.0790E-01  7.7164E-02  2.4114E-01
   411         7.4412E-04 -1.8318E-01 -3.9844E-02  2.3611E-01  4.9102E-02  3.4898E-01  9.5542E-02
   412         1.1824E-03 -6.6473E-01 -1.6128E-01 -9.0859E-01  1.7853E-01  3.1482E-01 -6.9365E-01
   413         8.2233E-04  7.4139E-02 -5.1970E-01  2.8928E-01  7.8895E-01  2.2849E-01 -3.4973E-01
   414         8.8726E-04  4.9295E-01 -1.3162E-01 -1.2960E-01 -8.8949E-01 -9.2868E-01 -2.5879E-01
   415         4.5959E-04 -1.8161E-01  6.6615E-01 -4.8883E-01  4.3703E-01 -9.5652E-02  6.4429E-01
   416         7.9888E-05  1.6464E-01 -8.2623E-01 -8.9044E-01  6.1574E-01 -4.3695E-01 -8.6269E-01
   417         1.0879E-03  3.4282E-01 -5.6328E-01 -5.1895E-01 -7.7602E-01 -3.4838E-01 -4.1038E-01
   418         2.4323E-05 -4.8598E-01 -7.7181E-01  4.7301E-02  9.8560E-01 -8.7088E-01  2.8611E-01
   419         8.1838E-04 -8.3135E-01  5.1598E-01 -5.9420E-01 -1.9775E-01  4.3202E-01 -5.8404E-01
   420         1.2658E-03 -8.3919E-01 -9.8299E-01 -2.1634E-01 -3.3797E-01 -8.9397E-01 -9.8369E-02
   421         1.9434E-03  2.3881E-01 -1.9209E-01 -3.9512E-01 -2.4707E-01 -9.3288E-01  4.7667E-01
   422         4.0492E-04  3.1694E-01 -5.2615E-01 -6.9897E-01  9.5667E-01 -7.0040E-01  5.4873E-01
   423         1.2440E-04 -7.8726E-01 -7.2672E-01  9.1831E-03  9.1256E-01  3.9752E-01  7.9785E-01
   424         8.4593E-04  3.6475E-01 -1.5427E-01  1.1574E-01  5.2727E-01  1.7958E-01  1.7834E-01
   425         1.0882E-03 -5.4856E-01  6.6047E-01 -8.5654E-02 -1.8011E-01 -5.0229E-01  1.9554E-01
   426         5.6283E-06 -1.4591E-01 -9.5311E-01  7.3420E-01 -7.9257E-01  4.7754E-01  9.1191E-01
   427         1.8698E-03  9.0983E-01 -4.6332E-01 -7.7054E-01 -4.9101E-01 -7.6426E-01 -1.3300E-01
   428         3.1955E-04 -1.6480E-01 -8.0428E-01  7.3526E-01 -4.6415E-01 -8.4609E-01 -5.4956E-01
   429         4.6500E-04 -7.1325E-02  5.9383E-01 -7.5849E-01 -4.5388E-02 -6.3991E-01 -4.3276E-01
   430         1.9607E-04  6.9098E-01 -8.8116E-02 -6.1194E-01  9.5087E-01  4.6066E-01 -6.2840E-01
   431         1.4000E-03  3.2555E-01  3.1784E-01 -5.0135E-01  9.6977E-01 -7.6820E-01  2.9896E-01
   432         1.3998E-03 -4.1407E-01  3.5097E-01 -7.8718E-01 -1.8789E-01  2.4216E-01 -1.2076E-01
   433         8.3231E-04 -2.9632E-02 -3.6263E-01  6.2648E-01  2.9330E-01  6.1038E-01  9.7198E-03
   434         8.7584E-04  1.7855E-01 -8.3524E-02 -9.9517E-02 -2.1939E-01  6.4424E-01  2.8620E-01
   435         8.1724E-04  2.4305E-01 -6.9216E-01  3.3154E-01 -6.6430E-01  8.1080E-01 -4.0647E-01
   436         1.8141E-03 -5.7365E-01  6.3012E-02 -6.5802E-01 -1.7655E-01  7.2822E-01  1.6091E-01
   437         1.8165E-03 -7.2570E-03 -3.5314E-02 -1.3953E-01  6.2657E-01  7.7361E-02 -9.8112E-01
   438         8.2035E-04  5.3205E-01 -1.7158E-01 -1.1481E-01  1.7607E-01 -2.7076E-02 -8.6786E-01
   439         1.3095E-04 -7.7304E-01  8.0164E-01 -7.1725E-01  5.2708E-01  2.0941E-01 -7.6578E-03
   440         8.4810E-04  1.4066E-01  5.1407E-01 -4.9580E-01  4.1485E-01 -3.1456E-01 -9.7222E-01
   441         3.7954E-04 -3.3807E-01  2.8591E-01  3.1789E-01 -2.9547E-01 -9.2570E-01 -4.7740E-01
   442         9.5566E-04 -8.0371E-01 -9.3620E-01  7.7060E-01  4.2301E-01 -8.9952E-01 -3.5443E-01
   443         9.5654E-04 -9.8294E-01  2.0051E-01  2.7244E-01 -8.1532E-01  7.8153E-02 -2.6095E-01
