61.92     45.761     21.349     39.968     -0.333     -0.002     -0.161
87.38     -7.250    -22.936     68.618     -0.010     -0.016     -0.008
 2.93     29.430     -2.291     32.214     -0.304     -0.007     -0.044
50.50     -1.324      1.740    -12.029     -0.040     -0.097      0.800
30.97     -7.272     -8.955    -13.608      0.118     -0.355      0.766
96.48    -15.680     -6.160     -9.503     -0.368      0.017      0.148
96.30     -0.306      7.310    -18.914      0.849      0.841     -0.011
93.62     34.663    -11.266     -5.261      0.570     -0.124     -0.194
92.08     -9.462    -38.085    -31.949      0.345      0.422      0.197
61.47    -32.371     56.556    -26.295     -0.017      0.666     -0.087
82.58     74.354    -28.920     -6.704     -0.265      0.012     -0.307
96.90     -0.501     -3.237    -24.932     -0.274     -0.042      0.325
13.02      0.504     14.268     59.568      0.403      0.727     -0.043
51.71    -22.031     27.955     41.331      0.102     -0.017      0.424
55.85     29.570     57.943     -5.268      0.173      0.542      0.602
19.94     36.916     83.220     45.351      0.255     -0.279     -0.249
99.55    -11.616     -1.389      8.564     -0.293     -0.042      0.147
95.97     -5.649     41.213     -3.529      0.180     -0.067     -0.023
53.60     32.579     -0.183     -4.785      0.421      0.496     -0.004
48.06     17.698     70.400    -10.772      0.487     -0.134      0.405
56.47    -27.421    -18.397     36.521      0.214     -0.183     -0.137
70.74     -1.741     91.927     -1.363     -0.091     -0.049     -0.105
54.25    -11.732     31.101     22.177      0.679      0.229     -0.179
 0.32     -9.167     -3.113     -2.183     -0.010      0.026     -0.001
52.03     14.448     58.298     -1.524     -0.095      0.173      0.217
14.22     25.696    -20.154     -2.311      0.678      0.648      0.010
50.15     -9.640    -14.382    -13.105     -0.171     -0.025      0.276
 8.60     -8.562     16.867    -22.116     -0.342     -0.003      0.367
34.76     66.568     -3.258      2.342     -0.213     -0.111     -0.046
83.99     41.683    -11.665     32.204      0.087     -0.051     -0.169
60.14    -16.244    -18.379     47.442      0.165      0.030      0.236
45.93     43.861     19.289    -12.035      0.821      0.465     -0.104
50.81     -8.489     -0.612     94.620      0.307      0.127     -0.207
42.73     -0.090     89.747     -2.142      0.188     -0.024     -0.179
97.92      2.319     -0.781      2.897     -0.004     -0.114     -0.272
77.73    -15.875    -22.118    -21.758     -0.180     -0.102      0.037
66.05     -9.430     52.723      9.933      0.522     -0.429     -0.010
71.79    -38.755     31.818     -0.681     -0.241     -0.234      0.465
61.06     -9.735    -10.555     48.692      0.455      0.368      0.343
24.71     17.217    -21.422     32.626      0.545      0.456      0.008
44.84      0.870     39.954      2.127     -0.339      0.443      0.028
57.44     -4.132     21.908     23.784     -0.108     -0.379     -0.321
90.68     22.995    -40.781     33.319     -0.023      0.718     -0.304
14.86     -4.101     37.237     -0.539     -0.197      0.430     -0.232
30.92     -0.463    -11.278     64.176     -0.015     -0.024     -0.153
62.75     44.353    -15.361     -1.212     -0.077      0.588     -0.144
27.84    -31.969     -0.340    -25.700      0.420     -0.218      0.042
25.53    -37.811     62.260    -26.622      0.168     -0.024      0.575
 9.77     62.484     15.311     26.752      0.140      0.611     -0.177
64.81     13.509     -0.393     67.153     -0.088     -0.163      0.839
54.41    -12.176    -22.929     42.930      0.138     -0.133     -0.045
88.47     -9.326    -24.078     22.070      0.354     -0.019     -0.130
17.91    -18.426     -4.671     -2.946      0.585      0.112     -0.027
